MANDT	LIFNR	BUKRS	GJAHR	BELNR	BUZEI	BUDAT	BLDAT	CPUDT	BLART	BSCHL	SHKZG	UMSKZ	WAERS	WRBTR	DMBTR	XBLNR	ZUONR	SGTXT	ZFBDT	ZTERM	ZBD1T	ZBD1P	SKFBT	SKNTO	ZLSCH	ZLSPR	REBZG	EBELN	HKONT	AUGDT	AUGBL
100	0000200823	1000	2026	1900000041	001	20260105	20260102	20260105	KR	31	H		EUR	988,53	988,53	RE-104792	20260102	Rechnung	20260102	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200968	1000	2026	1900000047	001	20260105	20260102	20260105	KR	31	H		EUR	1.045,71	1.045,71	RE-105564	20260102	Rechnung	20260102	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201057	1000	2026	1900000051	001	20260105	20260102	20260105	KR	31	H		EUR	1.783,16	1.783,16	RE-106091	20260102	Rechnung	20260102	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201146	1000	2026	1900000054	001	20260105	20260101	20260105	KR	31	H		EUR	2.527,85	2.527,85	RE-106585	20260101	Rechnung	20260101	ZB02	14	2,000	2.527,85	0,00	U					00000000	
100	0000201219	1000	2026	1900000056	001	20260105	20260105	20260105	KR	31	H		EUR	527,44	527,44	RE-106976	20260105	Rechnung	20260105	ZB02	14	2,000	527,44	0,00	U					00000000	
100	0000201321	1000	2026	1900000059	001	20260105	20260105	20260105	KR	31	H		EUR	16.618,86	16.618,86	RE-107651	20260105	Rechnung	20260105	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000201562	1000	2026	1900000060	001	20260105	20260105	20260105	KR	31	H		EUR	719,49	719,49	RE-109081	20260105	Rechnung	20260105	ZB01	10	3,000	719,49	0,00	U					00000000	
100	0000201672	1000	2026	1900000061	001	20260105	20260102	20260105	KR	31	H		EUR	72.204,54	72.204,54	RE-109776	20260102	Rechnung	20260102	ZB01	10	3,000	72.204,54	0,00	U					00000000	
100	0000201735	1000	2026	1900000062	001	20260105	20251231	20260105	KR	31	H		EUR	2.227,19	2.227,19	RE-110161	20251231	Rechnung	20251231	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200061	1000	2026	1900000064	001	20260106	20260105	20260106	KR	31	H		EUR	56.840,63	56.840,63	RE-100405	20260105	Rechnung	20260105	ZB01	10	3,000	56.840,63	0,00	U					00000000	
100	0000200133	1000	2026	1900000066	001	20260106	20260105	20260106	KR	31	H		EUR	115.687,85	115.687,85	RE-100783	20260105	Rechnung	20260105	ZB02	14	2,000	115.687,85	0,00	U					00000000	
100	0000200169	1000	2026	1900000068	001	20260106	20260105	20260106	KR	31	H		EUR	24.706,20	24.706,20	RE-101029	20260105	Rechnung	20260105	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200440	1000	2026	1900000069	001	20260106	20260105	20260106	KR	31	H		EUR	93.917,22	93.917,22	RE-102553	20260105	Rechnung	20260105	ZB03	0	0,000	0,00	0,00	S					00000000	
100	0000201083	1000	2026	1900000070	001	20260106	20260106	20260106	KR	31	H		EUR	117.712,06	117.712,06	RE-106280	20260106	Rechnung	20260106	ZB01	10	3,000	117.712,06	0,00	U					00000000	
100	0000200439	1000	2026	1900000075	001	20260107	20260105	20260107	KR	31	H		EUR	14.378,74	14.378,74	RE-102548	20260105	Rechnung	20260105	ZB02	14	2,000	14.378,74	0,00	U					00000000	
100	0000200509	1000	2026	1900000076	001	20260107	20260105	20260107	KR	31	H		EUR	2.290,42	2.290,42	RE-102969	20260105	Rechnung	20260105	ZB02	14	2,000	2.290,42	0,00	U					00000000	
100	0000200734	1000	2026	1900000078	001	20260107	20260105	20260107	KR	31	H		EUR	2.944,61	2.944,61	RE-104216	20260105	Rechnung	20260105	ZB02	14	2,000	2.944,61	0,00	U					00000000	
100	0000200915	1000	2026	1900000080	001	20260107	20260106	20260107	KR	31	H		EUR	1.002,32	1.002,32	RE-105266	20260106	Rechnung	20260106	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200218	1000	2026	1900000089	001	20260108	20260106	20260108	KR	31	H		EUR	9.814,55	9.814,55	RE-101267	20260106	Rechnung	20260106	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200306	1000	2026	1900000090	001	20260108	20260107	20260108	KR	31	H		EUR	6.118,66	6.118,66	RE-101786	20260107	Rechnung	20260107	ZB02	14	2,000	6.118,66	0,00	U					00000000	
100	0000200800	1000	2026	1900000095	001	20260108	20260106	20260108	KR	31	H		EUR	1.007,64	1.007,64	RE-104663	20260106	Rechnung	20260106	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201480	1000	2026	1900000104	001	20260108	20260107	20260108	KR	31	H		EUR	15.744,62	15.744,62	RE-108571	20260107	Rechnung	20260107	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201769	1000	2026	1900000106	001	20260108	20260105	20260108	KR	31	H		EUR	60.029,97	60.029,97	RE-110416	20260105	Rechnung	20260105	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200214	1000	2026	1900000109	001	20260109	20260106	20260109	KR	31	H		EUR	1.858,61	1.858,61	RE-101257	20260106	Rechnung	20260106	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201886	1000	2026	1900000119	001	20260109	20260108	20260109	KR	31	H		EUR	11.127,32	11.127,32	RE-111043	20260108	Rechnung	20260108	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200335	1000	2026	1900000125	001	20260112	20260112	20260112	KR	31	H		EUR	19.998,66	19.998,66	RE-101993	20260112	Rechnung	20260112	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200394	1000	2026	1900000126	001	20260112	20260112	20260112	KR	31	H		EUR	22.495,52	22.495,52	RE-102294	20260112	Rechnung	20260112	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200413	1000	2026	1900000127	001	20260112	20260112	20260112	KR	31	H		EUR	2.407,66	2.407,66	RE-102375	20260112	Rechnung	20260112	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200446	1000	2026	1900000128	001	20260112	20260109	20260112	KR	31	H		EUR	17.434,01	17.434,01	RE-102625	20260109	Rechnung	20260109	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200956	1000	2026	1900000130	001	20260112	20260109	20260112	KR	31	H		EUR	101.348,82	101.348,82	RE-105489	20260109	Rechnung	20260109	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201495	1000	2026	1900000135	001	20260112	20260108	20260112	KR	31	H		EUR	30.581,10	30.581,10	RE-108648	20260108	Rechnung	20260108	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201630	1000	2026	1900000139	001	20260112	20260108	20260112	KR	31	H		EUR	101.166,05	101.166,05	RE-109508	20260108	Rechnung	20260108	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201662	1000	2026	1900000141	001	20260112	20260112	20260112	KR	31	H		EUR	21.584,80	21.584,80	RE-109681	20260112	Rechnung	20260112	ZB01	10	3,000	21.584,80	0,00	U					00000000	
100	0000201993	1000	2026	1900000146	001	20260112	20260109	20260112	KR	31	H		EUR	21.264,49	21.264,49	RE-111722	20260109	Rechnung	20260109	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200133	1000	2026	1900000147	001	20260113	20260112	20260113	KR	31	H		EUR	85.930,28	85.930,28	RE-100781	20260112	Rechnung	20260112	ZB02	14	2,000	85.930,28	0,00	U					00000000	
100	0000200403	1000	2026	1900000149	001	20260113	20260112	20260113	KR	31	H		EUR	2.677,58	2.677,58	RE-102324	20260112	Rechnung	20260112	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200753	1000	2026	1900000150	001	20260113	20260112	20260113	KR	31	H		EUR	8.911,85	8.911,85	RE-104355	20260112	Rechnung	20260112	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201630	1000	2026	1900000154	001	20260113	20260112	20260113	KR	31	H		EUR	76.551,04	76.551,04	RE-109504	20260112	Rechnung	20260112	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201981	1000	2026	1900000157	001	20260113	20260112	20260113	KR	31	H		EUR	2.545,79	2.545,79	RE-111663	20260112	Rechnung	20260112	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200446	1000	2026	1900000160	001	20260114	20260112	20260114	KR	31	H		EUR	24.223,46	24.223,46	RE-102617	20260112	Rechnung	20260112	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200486	1000	2026	1900000161	001	20260114	20260114	20260114	KR	31	H		EUR	104.310,99	104.310,99	RE-102853	20260114	Rechnung	20260114	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200949	1000	2026	1900000166	001	20260114	20260114	20260114	KR	31	H		EUR	17.468,25	17.468,25	RE-105454	20260114	Rechnung	20260114	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200459	1000	2026	1900000177	001	20260115	20260112	20260115	KR	31	H		EUR	434,67	434,67	RE-102700	20260112	Rechnung	20260112	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200646	1000	2026	1900000179	001	20260115	20260115	20260115	KR	31	H		EUR	2.022,87	2.022,87	RE-103732	20260115	Rechnung	20260115	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201501	1000	2026	1900000184	001	20260115	20260112	20260115	KR	31	H		EUR	110.912,65	110.912,65	RE-108695	20260112	Rechnung	20260112	ZB04	0	0,000	0,00	0,00	S					00000000	
100	0000200141	1000	2026	1900000199	001	20260119	20260119	20260119	KR	31	H		EUR	117.071,71	117.071,71	RE-100845	20260119	Rechnung	20260119	ZB02	14	2,000	117.071,71	0,00	U					00000000	
100	0000200142	1000	2026	1900000200	001	20260119	20260116	20260119	KR	31	H		EUR	2.578,88	2.578,88	RE-100859	20260116	Rechnung	20260116	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200342	1000	2026	1900000203	001	20260119	20260116	20260119	KR	31	H		EUR	25.416,63	25.416,63	RE-102029	20260116	Rechnung	20260116	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200751	1000	2026	1900000206	001	20260119	20260116	20260119	KR	31	H		EUR	105.804,11	105.804,11	RE-104326	20260116	Rechnung	20260116	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000200853	1000	2026	1900000208	001	20260119	20260115	20260119	KR	31	H		EUR	26.106,24	26.106,24	RE-104996	20260115	Rechnung	20260115	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201656	1000	2026	1900000219	001	20260119	20260114	20260119	KR	31	H		EUR	24.010,39	24.010,39	RE-109641	20260114	Rechnung	20260114	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201913	1000	2026	1900000222	001	20260119	20260114	20260119	KR	31	H		EUR	1.399,66	1.399,66	RE-111174	20260114	Rechnung	20260114	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201936	1000	2026	1900000223	001	20260119	20260119	20260119	KR	31	H		EUR	9.552,39	9.552,39	RE-111384	20260119	Rechnung	20260119	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000200324	1000	2026	1900000231	001	20260120	20260119	20260120	KR	31	H		EUR	291,41	291,41	RE-101930	20260119	Rechnung	20260119	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201005	1000	2026	1900000234	001	20260120	20260120	20260120	KR	31	H		EUR	20.615,76	20.615,76	RE-105773	20260120	Rechnung	20260120	ZB01	10	3,000	20.615,76	0,00	U					00000000	
100	0000201038	1000	2026	1900000236	001	20260120	20260119	20260120	KR	31	H		EUR	684,03	684,03	RE-105971	20260119	Rechnung	20260119	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201136	1000	2026	1900000239	001	20260120	20260119	20260120	KR	31	H		EUR	61.656,47	61.656,47	RE-106527	20260119	Rechnung	20260119	ZB01	10	3,000	61.656,47	0,00	U					00000000	
100	0000201315	1000	2026	1900000240	001	20260120	20260119	20260120	KR	31	H		EUR	22.360,17	22.360,17	RE-107596	20260119	Rechnung	20260119	ZB01	10	3,000	22.360,17	0,00	U					00000000	
100	0000201801	1000	2026	1900000244	001	20260120	20260119	20260120	KR	31	H		EUR	18.816,81	18.816,81	RE-110582	20260119	Rechnung	20260119	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201069	1000	2026	1900000249	001	20260121	20260119	20260121	KR	31	H		EUR	2.033,67	2.033,67	RE-106175	20260119	Rechnung	20260119	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201205	1000	2026	1900000250	001	20260121	20260120	20260121	KR	31	H		EUR	2.923,47	2.923,47	RE-106894	20260120	Rechnung	20260120	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200057	1000	2026	1900000255	001	20260122	20260119	20260122	KR	31	H		EUR	107.553,34	107.553,34	RE-100350	20260119	Rechnung	20260119	ZB02	14	2,000	107.553,34	0,00	U					00000000	
100	0000200699	1000	2026	1900000261	001	20260122	20260119	20260122	KR	31	H		EUR	21.614,09	21.614,09	RE-104061	20260119	Rechnung	20260119	ZB01	10	3,000	21.614,09	0,00	U					00000000	
100	0000201168	1000	2026	1900000265	001	20260122	20260119	20260122	KR	31	H		EUR	21.619,89	21.619,89	RE-106682	20260119	Rechnung	20260119	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200158	1000	2026	1900000271	001	20260123	20260122	20260123	KR	31	H		EUR	5.760,29	5.760,29	RE-100968	20260122	Rechnung	20260122	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201005	1000	2026	1900000273	001	20260123	20260120	20260123	KR	31	H		EUR	5.834,19	5.834,19	RE-105778	20260120	Rechnung	20260120	ZB01	10	3,000	5.834,19	0,00	U					00000000	
100	0000201122	1000	2026	1900000275	001	20260123	20260121	20260123	KR	31	H		EUR	17.311,64	17.311,64	RE-106470	20260121	Rechnung	20260121	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201159	1000	2026	1900000276	001	20260123	20260123	20260123	KR	31	H		EUR	91.395,32	91.395,32	RE-106643	20260123	Rechnung	20260123	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200379	1000	2026	1900000283	001	20260126	20260122	20260126	KR	31	H		EUR	15.046,01	15.046,01	RE-102178	20260122	Rechnung	20260122	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201069	1000	2026	1900000291	001	20260126	20260126	20260126	KR	31	H		EUR	10.233,59	10.233,59	RE-106165	20260126	Rechnung	20260126	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201119	1000	2026	1900000292	001	20260126	20260123	20260126	KR	31	H		EUR	20.974,26	20.974,26	RE-106450	20260123	Rechnung	20260123	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201199	1000	2026	1900000293	001	20260126	20260123	20260126	KR	31	H		EUR	47.845,43	47.845,43	RE-106845	20260123	Rechnung	20260123	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201734	1000	2026	1900000295	001	20260126	20260126	20260126	KR	31	H		EUR	11.381,23	11.381,23	RE-110159	20260126	Rechnung	20260126	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201809	1000	2026	1900000297	001	20260126	20260122	20260126	KR	31	H		EUR	91.325,04	91.325,04	RE-110666	20260122	Rechnung	20260122	ZB02	14	2,000	91.325,04	0,00	U					00000000	
100	0000200195	1000	2026	1900000300	001	20260127	20260127	20260127	KR	31	H		EUR	801,92	801,92	RE-101171	20260127	Rechnung	20260127	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201393	1000	2026	1900000309	001	20260127	20260127	20260127	KR	31	H		EUR	2.043,05	2.043,05	RE-108095	20260127	Rechnung	20260127	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201289	1000	2026	1900000317	001	20260128	20260128	20260128	KR	31	H		EUR	2.181,85	2.181,85	RE-107441	20260128	Rechnung	20260128	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200297	1000	2026	1900000322	001	20260129	20260126	20260129	KR	31	H		EUR	5.633,09	5.633,09	RE-101758	20260126	Rechnung	20260126	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200421	1000	2026	1900000323	001	20260129	20260128	20260129	KR	31	H		EUR	5.937,83	5.937,83	RE-102438	20260128	Rechnung	20260128	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200596	1000	2026	1900000326	001	20260129	20260128	20260129	KR	31	H		EUR	229,32	229,32	RE-103471	20260128	Rechnung	20260128	ZB01	10	3,000	229,32	0,00	U					00000000	
100	0000201335	1000	2026	1900000333	001	20260129	20260129	20260129	KR	31	H		EUR	49.269,10	49.269,10	RE-107799	20260129	Rechnung	20260129	ZB03	0	0,000	0,00	0,00	S					00000000	
100	0000201546	1000	2026	1900000335	001	20260129	20260128	20260129	KR	31	H		EUR	4.150,38	4.150,38	RE-108977	20260128	Rechnung	20260128	ZB02	14	2,000	4.150,38	0,00	U					00000000	
100	0000201809	1000	2026	1900000338	001	20260129	20260126	20260129	KR	31	H		EUR	89.543,41	89.543,41	RE-110674	20260126	Rechnung	20260126	ZB02	14	2,000	89.543,41	0,00	U					00000000	
100	0000200358	1000	2026	1900000341	001	20260130	20260130	20260130	KR	31	H		EUR	2.305,60	2.305,60	RE-102095	20260130	Rechnung	20260130	ZB02	14	2,000	2.305,60	0,00	U					00000000	
100	0000200556	1000	2026	1900000342	001	20260130	20260128	20260130	KR	31	H		EUR	6.327,25	6.327,25	RE-103222	20260128	Rechnung	20260128	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201936	1000	2026	1900000351	001	20260130	20260128	20260130	KR	31	H		EUR	15.019,44	15.019,44	RE-111385	20260128	Rechnung	20260128	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000200231	1000	2026	1900000354	001	20260202	20260202	20260202	KR	31	H		EUR	1.349,66	1.349,66	RE-101341	20260202	Rechnung	20260202	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200532	1000	2026	1900000358	001	20260202	20260202	20260202	KR	31	H		EUR	53.217,11	53.217,11	RE-103086	20260202	Rechnung	20260202	ZB01	10	3,000	53.217,11	0,00	U					00000000	
100	0000200937	1000	2026	1900000368	001	20260202	20260129	20260202	KR	31	H		EUR	2.332,42	2.332,42	RE-105368	20260129	Rechnung	20260129	ZB02	14	2,000	2.332,42	0,00	U					00000000	
100	0000200949	1000	2026	1900000369	001	20260202	20260202	20260202	KR	31	H		EUR	19.955,10	19.955,10	RE-105456	20260202	Rechnung	20260202	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201596	1000	2026	1900000376	001	20260202	20260129	20260202	KR	31	H		EUR	1.545,13	1.545,13	RE-109296	20260129	Rechnung	20260129	ZB01	10	3,000	1.545,13	0,00	U					00000000	
100	0000201653	1000	2026	1900000379	001	20260202	20260128	20260202	KR	31	H		EUR	339,30	339,30	RE-109619	20260128	Rechnung	20260128	ZB02	14	2,000	339,30	0,00	U					00000000	
100	0000201563	1000	2026	1900000386	001	20260203	20260202	20260203	KR	31	H		EUR	8.023,41	8.023,41	RE-109093	20260202	Rechnung	20260202	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200132	1000	2026	1900000389	001	20260204	20260204	20260204	KR	31	H		EUR	367,56	367,56	RE-100772	20260204	Rechnung	20260204	ZB02	14	2,000	367,56	0,00	U					00000000	
100	0000201081	1000	2026	1900000397	001	20260204	20260202	20260204	KR	31	H		EUR	34.910,72	34.910,72	RE-106249	20260202	Rechnung	20260202	ZB02	14	2,000	34.910,72	0,00	U					00000000	
100	0000200021	1000	2026	1900000408	001	20260205	20260204	20260205	KR	31	H		EUR	14.097,85	14.097,85	RE-100209	20260204	Rechnung	20260204	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200280	1000	2026	1900000413	001	20260205	20260205	20260205	KR	31	H		EUR	109.776,12	109.776,12	RE-101645	20260205	Rechnung	20260205	ZB01	10	3,000	109.776,12	0,00	U					00000000	
100	0000201116	1000	2026	1900000419	001	20260205	20260203	20260205	KR	31	H		EUR	1.994,53	1.994,53	RE-106440	20260203	Rechnung	20260203	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201607	1000	2026	1900000420	001	20260205	20260203	20260205	KR	31	H		EUR	1.822,28	1.822,28	RE-109369	20260203	Rechnung	20260203	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200637	1000	2026	1900000426	001	20260206	20260204	20260206	KR	31	H		EUR	23.165,54	23.165,54	RE-103701	20260204	Rechnung	20260204	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201402	1000	2026	1900000430	001	20260206	20260204	20260206	KR	31	H		EUR	12.035,91	12.035,91	RE-108142	20260204	Rechnung	20260204	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200001	1000	2026	1900000435	001	20260209	20260205	20260209	KR	31	H		EUR	11.483,58	11.483,58	RE-100021	20260205	Rechnung	20260205	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200409	1000	2026	1900000438	001	20260209	20260204	20260209	KR	31	H		EUR	12.839,10	12.839,10	RE-102343	20260204	Rechnung	20260204	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000200759	1000	2026	1900000442	001	20260209	20260205	20260209	KR	31	H		EUR	48.117,55	48.117,55	RE-104407	20260205	Rechnung	20260205	ZB02	14	2,000	48.117,55	0,00	U					00000000	
100	0000201501	1000	2026	1900000449	001	20260209	20260206	20260209	KR	31	H		EUR	21.908,51	21.908,51	RE-108707	20260206	Rechnung	20260206	ZB04	0	0,000	0,00	0,00	S					00000000	
100	0000201629	1000	2026	1900000450	001	20260209	20260204	20260209	KR	31	H		EUR	2.014,11	2.014,11	RE-109501	20260204	Rechnung	20260204	ZB02	14	2,000	2.014,11	0,00	U					00000000	
100	0000201787	1000	2026	1900000454	001	20260209	20260205	20260209	KR	31	H		EUR	23.189,15	23.189,15	RE-110532	20260205	Rechnung	20260205	ZB01	10	3,000	23.189,15	0,00	U					00000000	
100	0000201994	1000	2026	1900000457	001	20260209	20260206	20260209	KR	31	H		EUR	1.462,82	1.462,82	RE-111733	20260206	Rechnung	20260206	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200510	1000	2026	1900000459	001	20260210	20260209	20260210	KR	31	H		EUR	1.593,30	1.593,30	RE-102973	20260209	Rechnung	20260209	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201287	1000	2026	1900000464	001	20260210	20260209	20260210	KR	31	H		EUR	24.176,59	24.176,59	RE-107426	20260209	Rechnung	20260209	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201506	1000	2026	1900000466	001	20260210	20260209	20260210	KR	31	H		EUR	24.302,86	24.302,86	RE-108757	20260209	Rechnung	20260209	ZB01	10	3,000	24.302,86	0,00	U					00000000	
100	0000201583	1000	2026	1900000467	001	20260210	20260209	20260210	KR	31	H		EUR	448,02	448,02	RE-109229	20260209	Rechnung	20260209	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200106	1000	2026	1900000470	001	20260211	20260211	20260211	KR	31	H		EUR	1.057,16	1.057,16	RE-100640	20260211	Rechnung	20260211	ZB01	10	3,000	1.057,16	0,00	U					00000000	
100	0000200325	1000	2026	1900000473	001	20260211	20260209	20260211	KR	31	H		EUR	2.051,60	2.051,60	RE-101934	20260209	Rechnung	20260209	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201382	1000	2026	1900000487	001	20260211	20260209	20260211	KR	31	H		EUR	16.566,95	16.566,95	RE-108040	20260209	Rechnung	20260209	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200269	1000	2026	1900000491	001	20260212	20260209	20260212	KR	31	H		EUR	14.611,25	14.611,25	RE-101564	20260209	Rechnung	20260209	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200781	1000	2026	1900000495	001	20260212	20260209	20260212	KR	31	H		EUR	1.209,87	1.209,87	RE-104540	20260209	Rechnung	20260209	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201559	1000	2026	1900000500	001	20260212	20260212	20260212	KR	31	H		EUR	6.518,99	6.518,99	RE-109071	20260212	Rechnung	20260212	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201824	1000	2026	1900000504	001	20260212	20260209	20260212	KR	31	H		EUR	2.684,70	2.684,70	RE-110734	20260209	Rechnung	20260209	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201841	1000	2026	1900000505	001	20260212	20260209	20260212	KR	31	H		EUR	1.423,81	1.423,81	RE-110851	20260209	Rechnung	20260209	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000201950	1000	2026	1900000506	001	20260212	20260210	20260212	KR	31	H		EUR	16.847,86	16.847,86	RE-111479	20260210	Rechnung	20260210	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200057	1000	2026	1900000508	001	20260213	20260213	20260213	KR	31	H		EUR	59.617,21	59.617,21	RE-100365	20260213	Rechnung	20260213	ZB02	14	2,000	59.617,21	0,00	U					00000000	
100	0000200268	1000	2026	1900000510	001	20260213	20260212	20260213	KR	31	H		EUR	1.947,45	1.947,45	RE-101559	20260212	Rechnung	20260212	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200412	1000	2026	1900000513	001	20260213	20260210	20260213	KR	31	H		EUR	1.881,86	1.881,86	RE-102372	20260210	Rechnung	20260210	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200477	1000	2026	1900000515	001	20260213	20260213	20260213	KR	31	H		EUR	1.787,47	1.787,47	RE-102791	20260213	Rechnung	20260213	ZB02	14	2,000	1.787,47	0,00	U					00000000	
100	0000200749	1000	2026	1900000516	001	20260213	20260211	20260213	KR	31	H		EUR	20.924,41	20.924,41	RE-104315	20260211	Rechnung	20260211	ZB01	10	3,000	20.924,41	0,00	U					00000000	
100	0000201008	1000	2026	1900000519	001	20260213	20260210	20260213	KR	31	H		EUR	22.363,51	22.363,51	RE-105800	20260210	Rechnung	20260210	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201548	1000	2026	1900000522	001	20260213	20260210	20260213	KR	31	H		EUR	22.495,13	22.495,13	RE-109000	20260210	Rechnung	20260210	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200312	1000	2026	1900000524	001	20260216	20260212	20260216	KR	31	H		EUR	10.991,26	10.991,26	RE-101838	20260212	Rechnung	20260212	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200817	1000	2026	1900000531	001	20260216	20260212	20260216	KR	31	H		EUR	11.286,25	11.286,25	RE-104757	20260212	Rechnung	20260212	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201221	1000	2026	1900000536	001	20260216	20260212	20260216	KR	31	H		EUR	1.717,65	1.717,65	RE-106990	20260212	Rechnung	20260212	ZB01	10	3,000	1.717,65	0,00	U					00000000	
100	0000201386	1000	2026	1900000538	001	20260216	20260216	20260216	KR	31	H		EUR	10.046,49	10.046,49	RE-108071	20260216	Rechnung	20260216	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201785	1000	2026	1900000543	001	20260216	20260213	20260216	KR	31	H		EUR	772,94	772,94	RE-110511	20260213	Rechnung	20260213	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201910	1000	2026	1900000544	001	20260216	20260213	20260216	KR	31	H		EUR	19.830,92	19.830,92	RE-111161	20260213	Rechnung	20260213	ZB02	14	2,000	19.830,92	0,00	U					00000000	
100	0000201802	1000	2026	1900000553	001	20260217	20260216	20260217	KR	31	H		EUR	119.135,97	119.135,97	RE-110597	20260216	Rechnung	20260216	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201970	1000	2026	1900000554	001	20260217	20260216	20260217	KR	31	H		EUR	49.246,52	49.246,52	RE-111608	20260216	Rechnung	20260216	ZB04	0	0,000	0,00	0,00	U					00000000	
