MANDT	LIFNR	BUKRS	AKONT	ZTERM	SPERR	LOEVM	ZWELS	ZAHLS	LNRZB	TOGRU	REPRF	ZUAWA	ERDAT	ERNAM
100	0000200905	2000	0000160000	ZB03			U				X	001	20220804	SAPUSER2
100	0000200906	1000	0000160000	ZB01			U				X	001	20191101	SAPUSER5
100	0000200907	1000	0000160000	ZB02			U				X	001	20240426	SAPUSER2
100	0000200907	2000	0000160000	ZB04			U				X	001	20240426	SAPUSER2
100	0000200908	2000	0000160000	ZB02			U				X	001	20200803	SAPUSER5
100	0000200909	2000	0000160000	ZB03			U				X	001	20221019	SAPUSER4
100	0000200910	1000	0000160000	ZB02			U				X	001	20200920	SAPUSER4
100	0000200912	1000	0000160000	ZB01			U				X	001	20210930	SAPUSER4
100	0000200913	1000	0000160000	ZB03			U				X	001	20190314	SAPUSER3
100	0000200915	1000	0000160000	ZB03			U				X	001	20230125	SAPUSER2
100	0000200917	1000	0000160000	ZB04			U				X	001	20190129	SAPUSER3
100	0000200918	1000	0000160000	ZB03			U				X	001	20220514	SAPUSER5
100	0000200920	1000	0000160000	ZB03			U				X	001	20231105	SAPUSER2
100	0000200920	2000	0000160000	ZB02			U				X	001	20231105	SAPUSER2
100	0000200922	1000	0000160000	ZB04			U				X	001	20221005	SAPUSER2
100	0000200922	2000	0000160000	ZB03			U				X	001	20221005	SAPUSER2
100	0000200923	1000	0000160000	ZB03			U				X	001	20230901	SAPUSER4
100	0000200924	1000	0000160000	ZB04			U				X	001	20200702	SAPUSER2
100	0000200924	2000	0000160000	ZB03			U				X	001	20200702	SAPUSER2
100	0000200925	2000	0000160000	ZB03			U				X	001	20191230	SAPUSER3
100	0000200926	1000	0000160000	ZB04			U				X	001	20230215	SAPUSER2
100	0000200928	1000	0000160000	ZB03			U				X	001	20240302	SAPUSER4
100	0000200930	1000	0000160000	ZB02			U				X	001	20220106	SAPUSER4
100	0000200930	2000	0000160000	ZB02			U				X	001	20220106	SAPUSER4
100	0000200931	1000	0000160000	ZB04			U				X	001	20190116	SAPUSER4
100	0000200931	2000	0000160000	ZB03			U				X	001	20190116	SAPUSER4
100	0000200932	1000	0000160000	ZB01			U				X	001	20191021	SAPUSER3
100	0000200932	2000	0000160000	ZB04			U				X	001	20191021	SAPUSER3
100	0000200933	1000	0000160000	ZB03			U				X	001	20240724	SAPUSER4
100	0000200937	1000	0000160000	ZB02			U				X	001	20240311	SAPUSER1
100	0000200937	2000	0000160000	ZB03			U				X	001	20240311	SAPUSER1
100	0000200938	2000	0000160000	ZB04			U				X	001	20230709	SAPUSER5
100	0000200939	2000	0000160000	ZB01			U				X	001	20220829	SAPUSER4
100	0000200940	2000	0000160000	ZB04			U				X	001	20211215	SAPUSER5
100	0000200941	2000	0000160000	ZB03			U				X	001	20240710	SAPUSER2
100	0000200947	1000	0000160000	ZB03			U				X	001	20240710	SAPUSER5
100	0000200947	2000	0000160000	ZB02			U				X	001	20240710	SAPUSER5
100	0000200948	1000	0000160000	ZB01			U				X	001	20200801	SAPUSER5
100	0000200949	1000	0000160000	ZB03			U				X	001	20230526	SAPUSER3
100	0000200950	1000	0000160000	ZB01			U				X	001	20210427	SAPUSER4
100	0000200952	1000	0000160000	ZB00			S				X	001	20220401	SAPUSER2
100	0000200953	2000	0000160000	ZB03			U				X	001	20221111	SAPUSER5
100	0000200955	1000	0000160000	ZB03			U				X	001	20210418	SAPUSER4
100	0000200956	1000	0000160000	ZB03			U				X	001	20190505	SAPUSER1
100	0000200958	1000	0000160000	ZB03			U				X	001	20201225	SAPUSER4
100	0000200959	2000	0000160000	ZB03			U				X	001	20230724	SAPUSER3
100	0000200960	1000	0000160000	ZB00			U				X	001	20190514	SAPUSER4
100	0000200961	1000	0000160000	ZB02			U				X	001	20240403	SAPUSER1
100	0000200961	2000	0000160000	ZB01			U				X	001	20240403	SAPUSER1
100	0000200962	1000	0000160000	ZB03			U				X	001	20191201	SAPUSER1
100	0000200963	2000	0000160000	ZB01			U				X	001	20210617	SAPUSER4
100	0000200964	1000	0000160000	ZB00			U				X	001	20220216	SAPUSER1
100	0000200965	2000	0000160000	ZB03			U				X	001	20240423	SAPUSER3
100	0000200966	2000	0000160000	ZB02			U				X	001	20210724	SAPUSER4
100	0000200968	1000	0000160000	ZB03			U				X	001	20240423	SAPUSER1
100	0000200969	2000	0000160000	ZB04			U				X	001	20220515	SAPUSER2
100	0000200970	1000	0000160000	ZB03			U				X	001	20190315	SAPUSER5
100	0000200971	1000	0000160000	ZB04			U				X	001	20201003	SAPUSER2
100	0000200972	1000	0000160000	ZB02			S				X	001	20230108	SAPUSER1
100	0000200973	1000	0000160000	ZB04			U				X	001	20210730	SAPUSER4
100	0000200976	1000	0000160000	ZB04			U				X	001	20230331	SAPUSER2
100	0000200978	1000	0000160000	ZB02			U				X	001	20211007	SAPUSER3
100	0000200979	1000	0000160000	ZB00			U				X	001	20200729	SAPUSER3
100	0000200980	1000	0000160000	ZB02			U				X	001	20190506	SAPUSER4
100	0000200981	1000	0000160000	ZB02			U				X	001	20210830	SAPUSER2
100	0000200982	1000	0000160000	ZB04			U				X	001	20200601	SAPUSER2
100	0000200983	2000	0000160000	ZB02			U				X	001	20220204	SAPUSER1
100	0000200984	1000	0000160000	ZB03			U				X	001	20240624	SAPUSER4
100	0000200985	1000	0000160000	ZB03			U				X	001	20190421	SAPUSER5
100	0000200985	2000	0000160000	ZB03			U				X	001	20190421	SAPUSER5
100	0000200987	2000	0000160000	ZB03			U				X	001	20201210	SAPUSER3
100	0000200988	1000	0000160000	ZB04			U				X	001	20190216	SAPUSER3
100	0000200989	1000	0000160000	ZB02			U				X	001	20240617	SAPUSER3
100	0000200989	2000	0000160000	ZB04			U				X	001	20240617	SAPUSER3
100	0000200990	1000	0000160000	ZB03			U				X	001	20210915	SAPUSER1
100	0000200991	2000	0000160000	ZB03			U				X	001	20210805	SAPUSER4
100	0000200994	1000	0000160000	ZB02			U				X	001	20230201	SAPUSER5
100	0000200994	2000	0000160000	ZB01			U				X	001	20230201	SAPUSER5
100	0000200995	1000	0000160000	ZB00			S				X	001	20210206	SAPUSER2
100	0000200997	1000	0000160000	ZB04			U				X	001	20221126	SAPUSER3
100	0000200998	1000	0000160000	ZB02			U				X	001	20210410	SAPUSER2
100	0000200999	1000	0000160000	ZB04			U				X	001	20220204	SAPUSER1
100	0000201000	1000	0000160000	ZB04			U				X	001	20220129	SAPUSER3
100	0000201001	2000	0000160000	ZB04			U				X	001	20221121	SAPUSER4
100	0000201005	1000	0000160000	ZB01			U				X	001	20230110	SAPUSER5
100	0000201006	1000	0000160000	ZB03			U				X	001	20200705	SAPUSER1
100	0000201007	1000	0000160000	ZB03			U				X	001	20221121	SAPUSER5
100	0000201008	1000	0000160000	ZB03			U				X	001	20190926	SAPUSER4
100	0000201009	1000	0000160000	ZB04			U				X	001	20200422	SAPUSER5
100	0000201010	1000	0000160000	ZB02			U				X	001	20190707	SAPUSER2
100	0000201011	1000	0000160000	ZB03			U				X	001	20210224	SAPUSER4
100	0000201012	1000	0000160000	ZB03			U				X	001	20220307	SAPUSER1
100	0000201013	1000	0000160000	ZB02			U				X	001	20220202	SAPUSER1
100	0000201014	1000	0000160000	ZB04			S				X	001	20220711	SAPUSER5
100	0000201015	1000	0000160000	ZB04			U				X	001	20201127	SAPUSER5
100	0000201015	2000	0000160000	ZB01			U				X	001	20201127	SAPUSER5
100	0000201016	1000	0000160000	ZB03			U				X	001	20210821	SAPUSER3
100	0000201017	1000	0000160000	ZB02			U				X	001	20220103	SAPUSER2
100	0000201018	2000	0000160000	ZB02			U				X	001	20200817	SAPUSER5
100	0000201019	1000	0000160000	ZB03			U				X	001	20220307	SAPUSER4
100	0000201019	2000	0000160000	ZB01			U				X	001	20220307	SAPUSER4
100	0000201020	1000	0000160000	ZB03			U				X	001	20190711	SAPUSER2
100	0000201022	1000	0000160000	ZB02			U				X	001	20200408	SAPUSER1
100	0000201024	1000	0000160000	ZB02			U				X	001	20191003	SAPUSER1
100	0000201025	1000	0000160000	ZB03			U				X	001	20211002	SAPUSER4
100	0000201026	1000	0000160000	ZB01			U				X	001	20201017	SAPUSER5
100	0000201027	2000	0000160000	ZB03			U				X	001	20230522	SAPUSER4
100	0000201028	1000	0000160000	ZB02			U				X	001	20201105	SAPUSER5
100	0000201028	2000	0000160000	ZB04			U				X	001	20201105	SAPUSER5
100	0000201029	1000	0000160000	ZB03			U				X	001	20210924	SAPUSER2
100	0000201029	2000	0000160000	ZB01			U				X	001	20210924	SAPUSER2
100	0000201030	1000	0000160000	ZB03			U				X	001	20240729	SAPUSER4
100	0000201031	1000	0000160000	ZB02			U				X	001	20190226	SAPUSER1
100	0000201032	1000	0000160000	ZB01			U				X	001	20200220	SAPUSER4
100	0000201033	1000	0000160000	ZB04			U				X	001	20230706	SAPUSER3
100	0000201035	1000	0000160000	ZB02			U				X	001	20210411	SAPUSER5
100	0000201037	1000	0000160000	ZB03			U				X	001	20201111	SAPUSER4
100	0000201038	1000	0000160000	ZB03			U				X	001	20231123	SAPUSER1
100	0000201039	1000	0000160000	ZB03			U				X	001	20210810	SAPUSER2
100	0000201040	1000	0000160000	ZB00			U				X	001	20190111	SAPUSER3
100	0000201041	1000	0000160000	ZB01			U				X	001	20200627	SAPUSER4
100	0000201042	1000	0000160000	ZB04			U				X	001	20190301	SAPUSER3
100	0000201044	2000	0000160000	ZB04			U				X	001	20221118	SAPUSER3
100	0000201045	1000	0000160000	ZB03			U				X	001	20210405	SAPUSER3
100	0000201045	2000	0000160000	ZB03			U				X	001	20210405	SAPUSER3
100	0000201046	1000	0000160000	ZB02			U				X	001	20200828	SAPUSER2
100	0000201046	2000	0000160000	ZB03			U				X	001	20200828	SAPUSER2
100	0000201047	1000	0000160000	ZB04			U				X	001	20240210	SAPUSER2
100	0000201048	1000	0000160000	ZB03			U				X	001	20240421	SAPUSER5
100	0000201051	2000	0000160000	ZB04			U				X	001	20221029	SAPUSER3
100	0000201052	2000	0000160000	ZB00			U				X	001	20200315	SAPUSER4
100	0000201053	1000	0000160000	ZB02			U				X	001	20200407	SAPUSER2
100	0000201054	1000	0000160000	ZB03			U				X	001	20190921	SAPUSER1
100	0000201057	1000	0000160000	ZB04			U				X	001	20240422	SAPUSER4
100	0000201057	2000	0000160000	ZB01			U				X	001	20240422	SAPUSER4
100	0000201059	1000	0000160000	ZB04			U				X	001	20201205	SAPUSER1
100	0000201060	1000	0000160000	ZB00			U				X	001	20230726	SAPUSER1
100	0000201060	2000	0000160000	ZB02			U				X	001	20230726	SAPUSER1
100	0000201061	1000	0000160000	ZB03			U				X	001	20210128	SAPUSER3
100	0000201062	1000	0000160000	ZB01			U				X	001	20220313	SAPUSER3
100	0000201063	1000	0000160000	ZB03			U				X	001	20200210	SAPUSER5
100	0000201064	1000	0000160000	ZB03			U				X	001	20201211	SAPUSER2
100	0000201065	1000	0000160000	ZB04			U				X	001	20231209	SAPUSER3
100	0000201067	1000	0000160000	ZB00			U				X	001	20200424	SAPUSER2
100	0000201068	1000	0000160000	ZB01			U				X	001	20200210	SAPUSER2
100	0000201069	1000	0000160000	ZB03			U				X	001	20210407	SAPUSER3
100	0000201070	1000	0000160000	ZB04			U				X	001	20191006	SAPUSER5
100	0000201072	2000	0000160000	ZB03			U				X	001	20210615	SAPUSER4
100	0000201073	2000	0000160000	ZB01			U				X	001	20220706	SAPUSER5
100	0000201074	1000	0000160000	ZB02			U				X	001	20190326	SAPUSER3
100	0000201077	1000	0000160000	ZB03			U				X	001	20210902	SAPUSER5
100	0000201078	2000	0000160000	ZB01			U				X	001	20220801	SAPUSER2
100	0000201079	1000	0000160000	ZB02			U				X	001	20191004	SAPUSER4
100	0000201080	1000	0000160000	ZB02			U				X	001	20191120	SAPUSER3
100	0000201081	1000	0000160000	ZB02			U				X	001	20220804	SAPUSER4
100	0000201082	1000	0000160000	ZB03			U				X	001	20210822	SAPUSER2
100	0000201083	1000	0000160000	ZB01			U				X	001	20230507	SAPUSER5
100	0000201084	2000	0000160000	ZB03			U				X	001	20200820	SAPUSER1
100	0000201085	1000	0000160000	ZB04			U				X	001	20230601	SAPUSER4
100	0000201085	2000	0000160000	ZB03			U				X	001	20230601	SAPUSER4
100	0000201087	1000	0000160000	ZB01			U				X	001	20190319	SAPUSER4
100	0000201088	1000	0000160000	ZB03			U				X	001	20220128	SAPUSER5
100	0000201093	1000	0000160000	ZB02			U				X	001	20210526	SAPUSER2
100	0000201094	2000	0000160000	ZB04			U				X	001	20190807	SAPUSER1
100	0000201095	1000	0000160000	ZB00			U				X	001	20240531	SAPUSER5
100	0000201096	1000	0000160000	ZB01			U				X	001	20220125	SAPUSER4
100	0000201096	2000	0000160000	ZB03			U				X	001	20220125	SAPUSER4
100	0000201100	1000	0000160000	ZB02			U				X	001	20230106	SAPUSER1
100	0000201101	1000	0000160000	ZB03			U				X	001	20190719	SAPUSER5
100	0000201102	1000	0000160000	ZB04			U				X	001	20240424	SAPUSER5
100	0000201103	1000	0000160000	ZB03			U				X	001	20200520	SAPUSER2
100	0000201105	2000	0000160000	ZB03			U				X	001	20191013	SAPUSER5
100	0000201107	1000	0000160000	ZB02			U				X	001	20220727	SAPUSER3
100	0000201108	1000	0000160000	ZB00			U				X	001	20200528	SAPUSER1
100	0000201109	2000	0000160000	ZB01			U				X	001	20200414	SAPUSER4
100	0000201110	1000	0000160000	ZB03			U				X	001	20231113	SAPUSER4
100	0000201111	1000	0000160000	ZB03			U				X	001	20210918	SAPUSER2
100	0000201112	2000	0000160000	ZB02			U				X	001	20230711	SAPUSER3
100	0000201113	1000	0000160000	ZB02			U				X	001	20230305	SAPUSER3
100	0000201114	1000	0000160000	ZB02			U				X	001	20200728	SAPUSER3
100	0000201115	1000	0000160000	ZB04			U				X	001	20220219	SAPUSER3
100	0000201116	1000	0000160000	ZB03			U				X	001	20240105	SAPUSER5
100	0000201117	2000	0000160000	ZB01			U				X	001	20220107	SAPUSER1
100	0000201119	1000	0000160000	ZB03			U				X	001	20230105	SAPUSER3
100	0000201122	1000	0000160000	ZB04			U				X	001	20191005	SAPUSER4
100	0000201124	1000	0000160000	ZB01			U				X	001	20240721	SAPUSER2
100	0000201125	1000	0000160000	ZB03			U				X	001	20230802	SAPUSER5
100	0000201126	1000	0000160000	ZB04			U				X	001	20230812	SAPUSER1
100	0000201129	1000	0000160000	ZB02			U				X	001	20231129	SAPUSER3
100	0000201132	1000	0000160000	ZB03			U				X	001	20210416	SAPUSER5
100	0000201133	2000	0000160000	ZB03			U				X	001	20201209	SAPUSER5
100	0000201136	1000	0000160000	ZB01			U				X	001	20230114	SAPUSER5
100	0000201137	1000	0000160000	ZB03			S				X	001	20230306	SAPUSER4
100	0000201138	1000	0000160000	ZB03			U				X	001	20200822	SAPUSER3
100	0000201138	2000	0000160000	ZB04			U				X	001	20200822	SAPUSER3
100	0000201140	1000	0000160000	ZB03			U				X	001	20220705	SAPUSER1
100	0000201141	1000	0000160000	ZB01			U				X	001	20230313	SAPUSER4
100	0000201143	1000	0000160000	ZB02			U				X	001	20190211	SAPUSER4
100	0000201144	1000	0000160000	ZB01			U				X	001	20200805	SAPUSER5
100	0000201145	2000	0000160000	ZB02			U				X	001	20221012	SAPUSER2
100	0000201146	1000	0000160000	ZB02			U				X	001	20200504	SAPUSER4
100	0000201148	1000	0000160000	ZB01			U				X	001	20221028	SAPUSER2
100	0000201149	1000	0000160000	ZB03			U				X	001	20230504	SAPUSER1
100	0000201150	2000	0000160000	ZB00			U				X	001	20240814	SAPUSER3
100	0000201151	2000	0000160000	ZB03			U				X	001	20201021	SAPUSER2
100	0000201152	1000	0000160000	ZB03			U				X	001	20240317	SAPUSER1
100	0000201154	1000	0000160000	ZB00			U				X	001	20240525	SAPUSER5
100	0000201156	1000	0000160000	ZB01			S				X	001	20240502	SAPUSER1
100	0000201157	1000	0000160000	ZB02			U				X	001	20231019	SAPUSER5
100	0000201158	1000	0000160000	ZB03			U				X	001	20190621	SAPUSER2
100	0000201159	1000	0000160000	ZB03			U				X	001	20210908	SAPUSER4
100	0000201160	1000	0000160000	ZB03			U				X	001	20240621	SAPUSER1
100	0000201160	2000	0000160000	ZB02			U				X	001	20240621	SAPUSER1
100	0000201163	2000	0000160000	ZB01			U				X	001	20191219	SAPUSER5
100	0000201166	1000	0000160000	ZB04			U				X	001	20190220	SAPUSER4
100	0000201168	1000	0000160000	ZB03			U				X	001	20221208	SAPUSER5
100	0000201170	1000	0000160000	ZB02			U				X	001	20240818	SAPUSER1
100	0000201171	1000	0000160000	ZB02			S				X	001	20240128	SAPUSER5
100	0000201172	1000	0000160000	ZB03			U				X	001	20230813	SAPUSER1
100	0000201173	1000	0000160000	ZB01			U				X	001	20190321	SAPUSER3
100	0000201175	1000	0000160000	ZB03			U				X	001	20230221	SAPUSER5
100	0000201176	1000	0000160000	ZB03			U				X	001	20240207	SAPUSER2
100	0000201178	1000	0000160000	ZB02			U				X	001	20230411	SAPUSER5
100	0000201179	1000	0000160000	ZB01			U				X	001	20210912	SAPUSER5
100	0000201181	2000	0000160000	ZB03			U				X	001	20190419	SAPUSER5
100	0000201182	1000	0000160000	ZB03			U				X	001	20190607	SAPUSER1
100	0000201183	1000	0000160000	ZB01			U				X	001	20230116	SAPUSER2
100	0000201184	2000	0000160000	ZB04			U				X	001	20190507	SAPUSER2
100	0000201185	2000	0000160000	ZB03			U				X	001	20220503	SAPUSER2
100	0000201186	1000	0000160000	ZB04			U				X	001	20220903	SAPUSER3
100	0000201190	2000	0000160000	ZB03			U				X	001	20210510	SAPUSER3
100	0000201191	1000	0000160000	ZB02			U				X	001	20220618	SAPUSER2
100	0000201192	1000	0000160000	ZB03			U				X	001	20220810	SAPUSER5
100	0000201193	1000	0000160000	ZB03			S				X	001	20210117	SAPUSER5
100	0000201194	1000	0000160000	ZB04			U				X	001	20220308	SAPUSER4
100	0000201195	1000	0000160000	ZB03			U				X	001	20240513	SAPUSER1
100	0000201195	2000	0000160000	ZB01			U				X	001	20240513	SAPUSER1
100	0000201196	1000	0000160000	ZB01			U				X	001	20230613	SAPUSER2
100	0000201199	1000	0000160000	ZB04			U				X	001	20240108	SAPUSER5
100	0000201200	1000	0000160000	ZB03			U				X	001	20190108	SAPUSER5
100	0000201201	1000	0000160000	ZB02			U				X	001	20230423	SAPUSER2
100	0000201201	2000	0000160000	ZB03			U				X	001	20230423	SAPUSER2
100	0000201202	1000	0000160000	ZB03			U				X	001	20191205	SAPUSER3
100	0000201204	1000	0000160000	ZB00			U				X	001	20230914	SAPUSER2
100	0000201205	1000	0000160000	ZB04			U				X	001	20200718	SAPUSER3
100	0000201206	1000	0000160000	ZB03			U				X	001	20230228	SAPUSER2
100	0000201206	2000	0000160000	ZB02			U				X	001	20230228	SAPUSER2
100	0000201209	2000	0000160000	ZB03			U				X	001	20201010	SAPUSER5
100	0000201210	2000	0000160000	ZB03			U				X	001	20240320	SAPUSER2
100	0000201211	1000	0000160000	ZB04			U				X	001	20210128	SAPUSER1
100	0000201211	2000	0000160000	ZB03			U				X	001	20210128	SAPUSER1
100	0000201213	2000	0000160000	ZB02			U				X	001	20210805	SAPUSER4
100	0000201214	1000	0000160000	ZB01			U				X	001	20201003	SAPUSER1
100	0000201214	2000	0000160000	ZB02			U				X	001	20201003	SAPUSER1
100	0000201215	1000	0000160000	ZB02			U				X	001	20190703	SAPUSER5
100	0000201218	1000	0000160000	ZB03			U				X	001	20210713	SAPUSER1
100	0000201219	1000	0000160000	ZB02			U				X	001	20200115	SAPUSER5
100	0000201220	1000	0000160000	ZB03			U				X	001	20240704	SAPUSER2
100	0000201221	1000	0000160000	ZB01			U				X	001	20210122	SAPUSER3
100	0000201223	1000	0000160000	ZB03			U				X	001	20240628	SAPUSER1
100	0000201225	2000	0000160000	ZB02			U				X	001	20200927	SAPUSER3
100	0000201226	2000	0000160000	ZB03			U				X	001	20240806	SAPUSER5
100	0000201227	1000	0000160000	ZB04			U				X	001	20231220	SAPUSER5
100	0000201228	2000	0000160000	ZB04			U				X	001	20191120	SAPUSER4
100	0000201229	1000	0000160000	ZB04			U				X	001	20190707	SAPUSER1
100	0000201230	1000	0000160000	ZB02			U				X	001	20231217	SAPUSER3
100	0000201230	2000	0000160000	ZB04			U				X	001	20231217	SAPUSER3
100	0000201231	1000	0000160000	ZB03			U				X	001	20220719	SAPUSER5
100	0000201232	1000	0000160000	ZB03			U				X	001	20240728	SAPUSER4
100	0000201233	1000	0000160000	ZB01			U				X	001	20210805	SAPUSER3
100	0000201234	2000	0000160000	ZB01			U				X	001	20211114	SAPUSER5
100	0000201235	1000	0000160000	ZB03			U				X	001	20210705	SAPUSER3
100	0000201236	1000	0000160000	ZB02			U				X	001	20240129	SAPUSER2
100	0000201237	1000	0000160000	ZB00			U				X	001	20201211	SAPUSER2
100	0000201238	1000	0000160000	ZB03			U				X	001	20211106	SAPUSER2
100	0000201239	1000	0000160000	ZB03			U				X	001	20240804	SAPUSER3
100	0000201240	1000	0000160000	ZB03			U				X	001	20200224	SAPUSER2
100	0000201241	1000	0000160000	ZB03			U				X	001	20231203	SAPUSER5
100	0000201242	1000	0000160000	ZB03			U				X	001	20210317	SAPUSER1
100	0000201243	1000	0000160000	ZB02			U				X	001	20231223	SAPUSER3
100	0000201244	1000	0000160000	ZB03			U				X	001	20191216	SAPUSER1
100	0000201246	1000	0000160000	ZB03			U				X	001	20190422	SAPUSER1
100	0000201247	2000	0000160000	ZB02			U				X	001	20190724	SAPUSER1
100	0000201248	2000	0000160000	ZB03			U				X	001	20240831	SAPUSER4
100	0000201249	1000	0000160000	ZB01			U				X	001	20190728	SAPUSER1
100	0000201249	2000	0000160000	ZB03			U				X	001	20190728	SAPUSER1
100	0000201251	1000	0000160000	ZB03			U				X	001	20190107	SAPUSER3
100	0000201252	2000	0000160000	ZB03			U				X	001	20210513	SAPUSER3
100	0000201254	1000	0000160000	ZB00			U				X	001	20220118	SAPUSER2
100	0000201255	2000	0000160000	ZB02			U				X	001	20231118	SAPUSER1
100	0000201256	2000	0000160000	ZB00			U				X	001	20200116	SAPUSER1
100	0000201257	1000	0000160000	ZB00			U				X	001	20211031	SAPUSER5
100	0000201257	2000	0000160000	ZB03			U				X	001	20211031	SAPUSER5
100	0000201259	1000	0000160000	ZB00			U				X	001	20190906	SAPUSER4
100	0000201260	1000	0000160000	ZB02			U				X	001	20240627	SAPUSER1
100	0000201261	2000	0000160000	ZB03			U				X	001	20200912	SAPUSER5
100	0000201263	1000	0000160000	ZB01			U				X	001	20191120	SAPUSER1
100	0000201264	2000	0000160000	ZB01			U				X	001	20231106	SAPUSER1
100	0000201265	2000	0000160000	ZB04			U				X	001	20220117	SAPUSER1
100	0000201266	1000	0000160000	ZB02			U				X	001	20231106	SAPUSER2
100	0000201267	1000	0000160000	ZB01			U				X	001	20220608	SAPUSER1
100	0000201269	1000	0000160000	ZB03			U				X	001	20230527	SAPUSER3
100	0000201270	1000	0000160000	ZB03			U				X	001	20200131	SAPUSER4
100	0000201271	1000	0000160000	ZB04			U				X	001	20210821	SAPUSER1
100	0000201272	1000	0000160000	ZB02			U				X	001	20200913	SAPUSER5
100	0000201274	1000	0000160000	ZB03			U				X	001	20221212	SAPUSER3
100	0000201275	1000	0000160000	ZB02			U				X	001	20230304	SAPUSER5
100	0000201276	1000	0000160000	ZB01			U				X	001	20200127	SAPUSER4
100	0000201278	1000	0000160000	ZB03			U				X	001	20220713	SAPUSER5
100	0000201280	1000	0000160000	ZB00			U				X	001	20231231	SAPUSER3
100	0000201281	1000	0000160000	ZB00			U				X	001	20230821	SAPUSER3
100	0000201282	1000	0000160000	ZB04			U				X	001	20200410	SAPUSER4
100	0000201283	1000	0000160000	ZB03			U				X	001	20211102	SAPUSER4
100	0000201284	2000	0000160000	ZB01			U				X	001	20230728	SAPUSER1
100	0000201285	1000	0000160000	ZB03			U				X	001	20220221	SAPUSER1
100	0000201287	1000	0000160000	ZB03			U				X	001	20200914	SAPUSER5
100	0000201288	1000	0000160000	ZB04			U				X	001	20210501	SAPUSER3
100	0000201289	1000	0000160000	ZB03			U				X	001	20190427	SAPUSER5
100	0000201290	1000	0000160000	ZB01			U				X	001	20201215	SAPUSER3
100	0000201291	1000	0000160000	ZB00			U				X	001	20201021	SAPUSER2
100	0000201292	1000	0000160000	ZB03			U				X	001	20220629	SAPUSER4
100	0000201293	1000	0000160000	ZB03			U				X	001	20240325	SAPUSER2
100	0000201294	1000	0000160000	ZB03			U				X	001	20210910	SAPUSER3
100	0000201295	1000	0000160000	ZB04			U				X	001	20210502	SAPUSER4
100	0000201296	1000	0000160000	ZB03			U				X	001	20210511	SAPUSER3
100	0000201297	1000	0000160000	ZB03			U				X	001	20240319	SAPUSER1
100	0000201298	1000	0000160000	ZB00			U				X	001	20230706	SAPUSER2
100	0000201298	2000	0000160000	ZB03			U				X	001	20230706	SAPUSER2
100	0000201299	1000	0000160000	ZB01			U				X	001	20230701	SAPUSER5
100	0000201300	1000	0000160000	ZB02			U				X	001	20231113	SAPUSER5
100	0000201302	1000	0000160000	ZB02			U				X	001	20240506	SAPUSER1
100	0000201303	1000	0000160000	ZB04			U				X	001	20201220	SAPUSER4
100	0000201304	1000	0000160000	ZB02			U				X	001	20191023	SAPUSER4
100	0000201305	1000	0000160000	ZB03			U				X	001	20210831	SAPUSER2
100	0000201307	2000	0000160000	ZB03			U				X	001	20240630	SAPUSER2
100	0000201308	1000	0000160000	ZB01			U				X	001	20190213	SAPUSER2
100	0000201309	1000	0000160000	ZB04			U				X	001	20190912	SAPUSER5
100	0000201312	1000	0000160000	ZB03			U				X	001	20220307	SAPUSER2
100	0000201314	1000	0000160000	ZB04			U				X	001	20201016	SAPUSER4
100	0000201315	1000	0000160000	ZB01			U				X	001	20191007	SAPUSER4
100	0000201316	1000	0000160000	ZB02			U				X	001	20220414	SAPUSER3
100	0000201317	1000	0000160000	ZB02			U				X	001	20190906	SAPUSER1
100	0000201319	1000	0000160000	ZB01			U				X	001	20201209	SAPUSER2
100	0000201320	1000	0000160000	ZB02			U				X	001	20221118	SAPUSER2
100	0000201321	1000	0000160000	ZB00			U				X	001	20201023	SAPUSER3
100	0000201324	2000	0000160000	ZB02			U				X	001	20240429	SAPUSER2
100	0000201325	1000	0000160000	ZB04			U				X	001	20201218	SAPUSER2
100	0000201326	1000	0000160000	ZB03			U				X	001	20201212	SAPUSER5
100	0000201327	1000	0000160000	ZB02			U				X	001	20230406	SAPUSER1
100	0000201328	1000	0000160000	ZB01			S				X	001	20200125	SAPUSER3
100	0000201329	1000	0000160000	ZB03			U				X	001	20211221	SAPUSER5
100	0000201330	2000	0000160000	ZB03			U				X	001	20201013	SAPUSER2
100	0000201331	1000	0000160000	ZB02			U				X	001	20201104	SAPUSER4
100	0000201332	1000	0000160000	ZB02			U				X	001	20220519	SAPUSER5
100	0000201333	1000	0000160000	ZB01			U				X	001	20210815	SAPUSER5
100	0000201334	2000	0000160000	ZB03			U				X	001	20190615	SAPUSER5
100	0000201335	1000	0000160000	ZB03			S				X	001	20230811	SAPUSER2
100	0000201335	2000	0000160000	ZB03			S				X	001	20230811	SAPUSER2
100	0000201336	1000	0000160000	ZB02			U				X	001	20231009	SAPUSER1
100	0000201337	2000	0000160000	ZB04			U				X	001	20230304	SAPUSER2
100	0000201338	1000	0000160000	ZB03			U				X	001	20191001	SAPUSER1
100	0000201338	2000	0000160000	ZB03			U				X	001	20191001	SAPUSER1
100	0000201340	1000	0000160000	ZB04			U				X	001	20220605	SAPUSER4
100	0000201341	2000	0000160000	ZB02			U				X	001	20201222	SAPUSER5
100	0000201343	1000	0000160000	ZB04			U				X	001	20200611	SAPUSER3
100	0000201344	1000	0000160000	ZB03			U				X	001	20200901	SAPUSER1
