MANDT	KUNNR	BUKRS	AKONT	ZTERM	MAHNA	SPERR	LOEVM	ZWELS	ZAHLS	KNRZB	TOGRU	ZUAWA	ERDAT	ERNAM
100	0000101014	2000	0000140000	ZB03	0001			E				001	20210418	SAPUSER4
100	0000101015	1000	0000140000	ZB03	0001							001	20240329	SAPUSER2
100	0000101015	2000	0000140000	ZB01	0001							001	20240329	SAPUSER2
100	0000101019	1000	0000140000	ZB03	0001			E				001	20230614	SAPUSER3
100	0000101020	1000	0000140000	ZB02	0001							001	20190715	SAPUSER1
100	0000101021	1000	0000140000	ZB01	0001			E				001	20211219	SAPUSER5
100	0000101022	1000	0000140000	ZB03	0001			E				001	20191016	SAPUSER2
100	0000101023	1000	0000140000	ZB04	0001			E				001	20230606	SAPUSER5
100	0000101023	2000	0000140000	ZB04	0001			E				001	20230606	SAPUSER5
100	0000101025	1000	0000140000	ZB00	0001			E				001	20240516	SAPUSER2
100	0000101026	1000	0000140000	ZB04	0001			E				001	20211214	SAPUSER1
100	0000101027	2000	0000140000	ZB02	0001							001	20230818	SAPUSER1
100	0000101029	1000	0000140000	ZB03	0001							001	20220128	SAPUSER2
100	0000101030	1000	0000140000	ZB02	0001			E				001	20220330	SAPUSER5
100	0000101032	1000	0000140000	ZB02	0001							001	20230716	SAPUSER1
100	0000101033	1000	0000140000	ZB03	0001							001	20210305	SAPUSER5
100	0000101034	1000	0000140000	ZB03	0001			E				001	20221015	SAPUSER5
100	0000101035	1000	0000140000	ZB03	0001							001	20210110	SAPUSER3
100	0000101036	1000	0000140000	ZB02	0001			E				001	20221228	SAPUSER5
100	0000101037	2000	0000140000	ZB01	0001							001	20221109	SAPUSER2
100	0000101040	1000	0000140000	ZB03	0001			E				001	20220708	SAPUSER4
100	0000101042	1000	0000140000	ZB03	0001			E				001	20221017	SAPUSER2
100	0000101043	2000	0000140000	ZB03	0001			E				001	20220326	SAPUSER3
100	0000101046	1000	0000140000	ZB02	0001			E				001	20220914	SAPUSER1
100	0000101047	2000	0000140000	ZB03	0001			E				001	20200509	SAPUSER4
100	0000101049	1000	0000140000	ZB03	0001							001	20220730	SAPUSER1
100	0000101050	1000	0000140000	ZB03	0001			E				001	20200320	SAPUSER4
100	0000101051	1000	0000140000	ZB03	0001			E				001	20210731	SAPUSER5
100	0000101055	1000	0000140000	ZB02	0001			E				001	20220912	SAPUSER4
100	0000101056	1000	0000140000	ZB03	0001			E				001	20201206	SAPUSER5
100	0000101057	2000	0000140000	ZB03	0001			E				001	20190911	SAPUSER5
100	0000101060	2000	0000140000	ZB04	0001			E				001	20191009	SAPUSER4
100	0000101061	1000	0000140000	ZB02	0001							001	20220505	SAPUSER5
100	0000101062	1000	0000140000	ZB03	0001			E				001	20190430	SAPUSER3
100	0000101063	1000	0000140000	ZB04	0001			E				001	20220922	SAPUSER4
100	0000101064	2000	0000140000	ZB03	0001			E				001	20231130	SAPUSER1
100	0000101066	1000	0000140000	ZB03	0001			E				001	20201226	SAPUSER1
100	0000101067	2000	0000140000	ZB01	0001			E				001	20190127	SAPUSER4
100	0000101068	2000	0000140000	ZB00	0001							001	20230211	SAPUSER4
100	0000101069	1000	0000140000	ZB03	0001			E				001	20210519	SAPUSER3
100	0000101069	2000	0000140000	ZB04	0001			E				001	20210519	SAPUSER3
100	0000101070	1000	0000140000	ZB03	0001			E				001	20230309	SAPUSER2
100	0000101071	1000	0000140000	ZB03	0001			E				001	20211125	SAPUSER4
100	0000101072	1000	0000140000	ZB03	0001			E				001	20220516	SAPUSER4
100	0000101076	1000	0000140000	ZB02	0001			E				001	20240523	SAPUSER5
100	0000101080	2000	0000140000	ZB03	0001			E				001	20240512	SAPUSER4
100	0000101082	1000	0000140000	ZB03	0001			E				001	20230715	SAPUSER1
100	0000101084	2000	0000140000	ZB00	0001							001	20240508	SAPUSER4
100	0000101085	1000	0000140000	ZB02	0001			E				001	20201109	SAPUSER1
100	0000101086	2000	0000140000	ZB03	0001			E				001	20210805	SAPUSER1
100	0000101087	1000	0000140000	ZB01	0001			E				001	20230810	SAPUSER1
100	0000101090	1000	0000140000	ZB03	0001			E				001	20210704	SAPUSER4
100	0000101091	1000	0000140000	ZB04	0001			E				001	20200525	SAPUSER5
100	0000101092	1000	0000140000	ZB04	0001			E				001	20190204	SAPUSER5
100	0000101094	2000	0000140000	ZB04	0001			E				001	20190529	SAPUSER5
100	0000101095	1000	0000140000	ZB01	0001			E				001	20200625	SAPUSER1
100	0000101096	1000	0000140000	ZB00	0001			E				001	20190925	SAPUSER1
100	0000101097	1000	0000140000	ZB04	0001			E				001	20231205	SAPUSER4
100	0000101098	1000	0000140000	ZB03	0001							001	20220621	SAPUSER2
100	0000101098	2000	0000140000	ZB03	0001							001	20220621	SAPUSER2
100	0000101100	1000	0000140000	ZB04	0001			E				001	20230727	SAPUSER1
100	0000101102	1000	0000140000	ZB03	0001			E				001	20190405	SAPUSER1
100	0000101103	1000	0000140000	ZB03	0001			E				001	20190614	SAPUSER2
100	0000101104	2000	0000140000	ZB03	0001			E				001	20210304	SAPUSER4
100	0000101105	1000	0000140000	ZB00	0001							001	20190707	SAPUSER1
100	0000101106	1000	0000140000	ZB00	0001			E				001	20191024	SAPUSER1
100	0000101109	1000	0000140000	ZB03	0001			E				001	20190416	SAPUSER5
100	0000101110	1000	0000140000	ZB04	0001			E				001	20240417	SAPUSER2
100	0000101111	1000	0000140000	ZB00	0001			E				001	20210303	SAPUSER3
100	0000101112	1000	0000140000	ZB03	0001			E				001	20200621	SAPUSER5
100	0000101112	2000	0000140000	ZB01	0001			E				001	20200621	SAPUSER5
100	0000101115	1000	0000140000	ZB03	0001			E				001	20191109	SAPUSER1
100	0000101116	1000	0000140000	ZB03	0001			E				001	20190710	SAPUSER1
100	0000101119	1000	0000140000	ZB02	0001			E				001	20230708	SAPUSER4
100	0000101120	1000	0000140000	ZB03	0001			E				001	20221120	SAPUSER4
100	0000101121	1000	0000140000	ZB00	0001			E				001	20240801	SAPUSER2
100	0000101123	2000	0000140000	ZB03	0001			E				001	20230513	SAPUSER1
100	0000101126	1000	0000140000	ZB04	0001			E				001	20240226	SAPUSER4
100	0000101129	2000	0000140000	ZB03	0001			E				001	20220709	SAPUSER5
100	0000101131	1000	0000140000	ZB03	0001			E				001	20201214	SAPUSER1
100	0000101132	1000	0000140000	ZB03	0001			E				001	20200605	SAPUSER4
100	0000101134	1000	0000140000	ZB04	0001			E				001	20240612	SAPUSER4
100	0000101135	2000	0000140000	ZB02	0001			E				001	20221208	SAPUSER4
100	0000101136	2000	0000140000	ZB01	0001			E				001	20240101	SAPUSER3
100	0000101139	2000	0000140000	ZB03	0001			E				001	20201004	SAPUSER4
100	0000101140	1000	0000140000	ZB03	0001			E				001	20211230	SAPUSER1
100	0000101143	2000	0000140000	ZB00	0001							001	20240519	SAPUSER3
100	0000101144	1000	0000140000	ZB01	0001			E				001	20220115	SAPUSER2
100	0000101144	2000	0000140000	ZB01	0001			E				001	20220115	SAPUSER2
100	0000101146	1000	0000140000	ZB01	0001			E				001	20201215	SAPUSER2
100	0000101148	2000	0000140000	ZB04	0001			E				001	20240627	SAPUSER4
100	0000101149	1000	0000140000	ZB02	0001			E				001	20190612	SAPUSER1
100	0000101150	1000	0000140000	ZB01	0001			E				001	20211105	SAPUSER5
100	0000101151	2000	0000140000	ZB04	0001			E				001	20190928	SAPUSER2
100	0000101154	1000	0000140000	ZB03	0001			E				001	20240112	SAPUSER1
100	0000101156	1000	0000140000	ZB00	0001							001	20190813	SAPUSER5
100	0000101157	1000	0000140000	ZB04	0001							001	20200829	SAPUSER1
100	0000101158	1000	0000140000	ZB03	0001			E				001	20191107	SAPUSER3
100	0000101160	2000	0000140000	ZB03	0001			E				001	20230923	SAPUSER3
100	0000101162	2000	0000140000	ZB02	0001							001	20221104	SAPUSER4
100	0000101163	1000	0000140000	ZB03	0001							001	20231017	SAPUSER2
100	0000101163	2000	0000140000	ZB04	0001							001	20231017	SAPUSER2
100	0000101165	1000	0000140000	ZB02	0001							001	20230126	SAPUSER1
100	0000101166	1000	0000140000	ZB01	0001							001	20191117	SAPUSER5
100	0000101167	1000	0000140000	ZB03	0001			E				001	20201024	SAPUSER3
100	0000101168	1000	0000140000	ZB02	0001			E				001	20230310	SAPUSER2
100	0000101171	1000	0000140000	ZB03	0001							001	20230823	SAPUSER5
100	0000101171	2000	0000140000	ZB02	0001							001	20230823	SAPUSER5
100	0000101172	1000	0000140000	ZB03	0001			E				001	20190719	SAPUSER1
100	0000101173	1000	0000140000	ZB03	0001			E				001	20190723	SAPUSER2
100	0000101173	2000	0000140000	ZB03	0001			E				001	20190723	SAPUSER2
100	0000101174	1000	0000140000	ZB03	0001			E				001	20190113	SAPUSER5
100	0000101176	1000	0000140000	ZB03	0001			E				001	20200827	SAPUSER1
100	0000101177	2000	0000140000	ZB03	0001			E				001	20210623	SAPUSER5
100	0000101179	1000	0000140000	ZB04	0001							001	20210104	SAPUSER5
100	0000101180	1000	0000140000	ZB04	0001			E				001	20230211	SAPUSER5
100	0000101182	1000	0000140000	ZB04	0001			E				001	20230831	SAPUSER5
100	0000101183	1000	0000140000	ZB00	0001			E				001	20221025	SAPUSER2
100	0000101184	1000	0000140000	ZB03	0001			E				001	20200501	SAPUSER3
100	0000101185	1000	0000140000	ZB02	0001							001	20230723	SAPUSER4
100	0000101186	1000	0000140000	ZB04	0001			E				001	20220311	SAPUSER1
100	0000101189	1000	0000140000	ZB03	0001			E				001	20230602	SAPUSER2
100	0000101190	1000	0000140000	ZB01	0001			E				001	20210604	SAPUSER3
100	0000101192	2000	0000140000	ZB03	0001			E				001	20210908	SAPUSER2
100	0000101193	1000	0000140000	ZB03	0001			E				001	20220812	SAPUSER1
100	0000101194	1000	0000140000	ZB04	0001							001	20201206	SAPUSER2
100	0000101195	1000	0000140000	ZB01	0001			E				001	20201030	SAPUSER1
100	0000101197	1000	0000140000	ZB03	0001							001	20210203	SAPUSER3
100	0000101199	2000	0000140000	ZB04	0001			E				001	20210911	SAPUSER1
100	0000101200	2000	0000140000	ZB03	0001							001	20230718	SAPUSER5
100	0000101202	1000	0000140000	ZB03	0001							001	20190726	SAPUSER1
100	0000101203	1000	0000140000	ZB03	0001			E				001	20200430	SAPUSER5
100	0000101205	1000	0000140000	ZB03	0001			E				001	20211224	SAPUSER4
100	0000101206	1000	0000140000	ZB03	0001			E				001	20191223	SAPUSER2
100	0000101208	1000	0000140000	ZB03	0001			E				001	20200109	SAPUSER4
100	0000101209	1000	0000140000	ZB04	0001			E				001	20240306	SAPUSER5
100	0000101210	2000	0000140000	ZB04	0001							001	20230318	SAPUSER5
100	0000101211	1000	0000140000	ZB04	0001			E				001	20200910	SAPUSER2
100	0000101211	2000	0000140000	ZB03	0001			E				001	20200910	SAPUSER2
100	0000101214	1000	0000140000	ZB01	0001							001	20231201	SAPUSER3
100	0000101214	2000	0000140000	ZB00	0001							001	20231201	SAPUSER3
100	0000101215	1000	0000140000	ZB03	0001			E				001	20200930	SAPUSER2
100	0000101216	1000	0000140000	ZB01	0001			E				001	20221207	SAPUSER1
100	0000101218	1000	0000140000	ZB02	0001			E				001	20190411	SAPUSER2
100	0000101219	1000	0000140000	ZB03	0001			E				001	20210519	SAPUSER5
100	0000101219	2000	0000140000	ZB03	0001			E				001	20210519	SAPUSER5
100	0000101220	2000	0000140000	ZB03	0001			E				001	20240713	SAPUSER5
100	0000101221	1000	0000140000	ZB04	0001			E				001	20211120	SAPUSER4
100	0000101223	1000	0000140000	ZB03	0001			E				001	20191216	SAPUSER5
100	0000101224	1000	0000140000	ZB02	0001			E				001	20230705	SAPUSER1
100	0000101225	1000	0000140000	ZB02	0001			E				001	20230926	SAPUSER4
100	0000101225	2000	0000140000	ZB03	0001			E				001	20230926	SAPUSER4
100	0000101228	1000	0000140000	ZB02	0001			E				001	20190904	SAPUSER1
100	0000101229	1000	0000140000	ZB03	0001			E				001	20200817	SAPUSER1
100	0000101231	1000	0000140000	ZB03	0001			E				001	20210208	SAPUSER2
100	0000101232	1000	0000140000	ZB03	0001			E				001	20200814	SAPUSER1
100	0000101234	1000	0000140000	ZB02	0001			E				001	20210808	SAPUSER3
100	0000101235	1000	0000140000	ZB01	0001			E				001	20200827	SAPUSER1
100	0000101236	1000	0000140000	ZB03	0001			E				001	20240415	SAPUSER4
100	0000101237	2000	0000140000	ZB03	0001			E				001	20220428	SAPUSER1
100	0000101238	1000	0000140000	ZB03	0001			E				001	20190426	SAPUSER1
100	0000101239	1000	0000140000	ZB02	0001			E				001	20210105	SAPUSER2
100	0000101240	1000	0000140000	ZB04	0001			E				001	20210409	SAPUSER4
100	0000101241	1000	0000140000	ZB00	0001			E				001	20190404	SAPUSER3
100	0000101241	2000	0000140000	ZB03	0001			E				001	20190404	SAPUSER3
100	0000101243	2000	0000140000	ZB04	0001							001	20230131	SAPUSER3
100	0000101244	1000	0000140000	ZB04	0001			E				001	20200401	SAPUSER3
100	0000101246	2000	0000140000	ZB03	0001			E				001	20230530	SAPUSER3
100	0000101248	1000	0000140000	ZB04	0001			E				001	20200227	SAPUSER4
100	0000101251	1000	0000140000	ZB03	0001			E				001	20220103	SAPUSER3
100	0000101252	1000	0000140000	ZB02	0001			E				001	20240426	SAPUSER1
100	0000101253	1000	0000140000	ZB03	0001			E				001	20211213	SAPUSER3
100	0000101255	1000	0000140000	ZB01	0001			E				001	20201009	SAPUSER1
100	0000101257	1000	0000140000	ZB03	0001			E				001	20190124	SAPUSER5
100	0000101259	1000	0000140000	ZB01	0001			E				001	20240420	SAPUSER1
100	0000101259	2000	0000140000	ZB03	0001			E				001	20240420	SAPUSER1
100	0000101260	1000	0000140000	ZB02	0001			E				001	20230513	SAPUSER2
100	0000101262	1000	0000140000	ZB03	0001			E				001	20240802	SAPUSER5
100	0000101265	1000	0000140000	ZB03	0001			E				001	20190805	SAPUSER2
100	0000101266	2000	0000140000	ZB03	0001			E				001	20191005	SAPUSER4
100	0000101269	1000	0000140000	ZB02	0001			E				001	20210423	SAPUSER5
100	0000101271	1000	0000140000	ZB02	0001			E				001	20190910	SAPUSER3
100	0000101273	1000	0000140000	ZB02	0001			E				001	20210921	SAPUSER3
100	0000101274	1000	0000140000	ZB04	0001			E				001	20190921	SAPUSER3
100	0000101276	1000	0000140000	ZB02	0001			E				001	20190201	SAPUSER2
100	0000101278	1000	0000140000	ZB01	0001			E				001	20211126	SAPUSER5
100	0000101279	1000	0000140000	ZB03	0001			E				001	20200901	SAPUSER2
100	0000101280	1000	0000140000	ZB03	0001			E				001	20220630	SAPUSER2
100	0000101281	1000	0000140000	ZB00	0001							001	20240727	SAPUSER5
100	0000101282	1000	0000140000	ZB02	0001			E				001	20210126	SAPUSER4
100	0000101283	2000	0000140000	ZB04	0001			E				001	20240720	SAPUSER5
100	0000101284	1000	0000140000	ZB04	0001			E				001	20240809	SAPUSER1
100	0000101286	1000	0000140000	ZB03	0001			E				001	20220913	SAPUSER5
100	0000101287	1000	0000140000	ZB02	0001			E				001	20200818	SAPUSER2
100	0000101288	1000	0000140000	ZB03	0001			E				001	20190420	SAPUSER5
100	0000101288	2000	0000140000	ZB03	0001			E				001	20190420	SAPUSER5
100	0000101289	1000	0000140000	ZB02	0001			E				001	20191221	SAPUSER2
100	0000101290	2000	0000140000	ZB01	0001			E				001	20240529	SAPUSER5
100	0000101291	1000	0000140000	ZB03	0001			E				001	20210915	SAPUSER1
100	0000101292	1000	0000140000	ZB02	0001			E				001	20190110	SAPUSER5
100	0000101292	2000	0000140000	ZB04	0001			E				001	20190110	SAPUSER5
100	0000101296	1000	0000140000	ZB01	0001							001	20240705	SAPUSER4
100	0000101298	1000	0000140000	ZB03	0001			E				001	20240717	SAPUSER4
100	0000101299	1000	0000140000	ZB03	0001			E				001	20231209	SAPUSER5
100	0000101299	2000	0000140000	ZB03	0001			E				001	20231209	SAPUSER5
100	0000101300	2000	0000140000	ZB03	0001			E				001	20230417	SAPUSER5
100	0000101302	1000	0000140000	ZB02	0001							001	20200806	SAPUSER2
100	0000101304	1000	0000140000	ZB03	0001							001	20200812	SAPUSER3
100	0000101306	1000	0000140000	ZB03	0001			E				001	20200130	SAPUSER5
100	0000101307	1000	0000140000	ZB04	0001							001	20240106	SAPUSER3
100	0000101309	1000	0000140000	ZB00	0001			E				001	20201027	SAPUSER4
100	0000101310	1000	0000140000	ZB01	0001			E				001	20210223	SAPUSER2
100	0000101313	1000	0000140000	ZB03	0001			E				001	20200811	SAPUSER4
100	0000101314	1000	0000140000	ZB03	0001			E				001	20211128	SAPUSER5
100	0000101315	2000	0000140000	ZB03	0001			E				001	20231229	SAPUSER5
100	0000101317	1000	0000140000	ZB03	0001			E				001	20230331	SAPUSER5
100	0000101318	1000	0000140000	ZB03	0001			E				001	20210924	SAPUSER1
100	0000101318	2000	0000140000	ZB03	0001			E				001	20210924	SAPUSER1
100	0000101320	1000	0000140000	ZB02	0001			E				001	20190306	SAPUSER4
100	0000101321	2000	0000140000	ZB01	0001			E				001	20240822	SAPUSER5
100	0000101322	1000	0000140000	ZB04	0001							001	20190129	SAPUSER5
100	0000101323	1000	0000140000	ZB04	0001			E				001	20221009	SAPUSER2
100	0000101324	1000	0000140000	ZB03	0001			E				001	20240116	SAPUSER2
100	0000101325	1000	0000140000	ZB03	0001			E				001	20230207	SAPUSER4
100	0000101328	1000	0000140000	ZB01	0001							001	20191117	SAPUSER5
100	0000101330	1000	0000140000	ZB03	0001							001	20220108	SAPUSER3
100	0000101331	1000	0000140000	ZB01	0001			E				001	20210803	SAPUSER1
100	0000101332	1000	0000140000	ZB04	0001			E				001	20220131	SAPUSER2
100	0000101334	1000	0000140000	ZB03	0001			E				001	20220614	SAPUSER1
100	0000101335	1000	0000140000	ZB03	0001			E				001	20190624	SAPUSER4
100	0000101335	2000	0000140000	ZB02	0001			E				001	20190624	SAPUSER4
100	0000101336	1000	0000140000	ZB03	0001							001	20230116	SAPUSER3
100	0000101337	1000	0000140000	ZB01	0001			E				001	20210430	SAPUSER3
100	0000101338	1000	0000140000	ZB03	0001			E				001	20220402	SAPUSER2
100	0000101339	1000	0000140000	ZB04	0001			E				001	20190312	SAPUSER1
100	0000101340	1000	0000140000	ZB00	0001			E				001	20240303	SAPUSER1
100	0000101342	2000	0000140000	ZB00	0001			E				001	20190610	SAPUSER2
100	0000101343	1000	0000140000	ZB03	0001			E				001	20200414	SAPUSER3
100	0000101344	1000	0000140000	ZB03	0001							001	20231003	SAPUSER3
100	0000101345	1000	0000140000	ZB02	0001			E				001	20190324	SAPUSER1
100	0000101346	1000	0000140000	ZB03	0001			E				001	20230126	SAPUSER4
100	0000101350	1000	0000140000	ZB04	0001			E				001	20190613	SAPUSER2
100	0000101351	1000	0000140000	ZB03	0001			E				001	20231230	SAPUSER1
100	0000101352	1000	0000140000	ZB03	0001			E				001	20190803	SAPUSER3
100	0000101355	1000	0000140000	ZB02	0001			E				001	20210506	SAPUSER4
100	0000101355	2000	0000140000	ZB00	0001			E				001	20210506	SAPUSER4
100	0000101356	1000	0000140000	ZB03	0001			E				001	20210914	SAPUSER3
100	0000101358	1000	0000140000	ZB02	0001			E				001	20200524	SAPUSER4
100	0000101360	1000	0000140000	ZB03	0001			E				001	20200301	SAPUSER5
100	0000101361	1000	0000140000	ZB02	0001							001	20201207	SAPUSER1
100	0000101364	1000	0000140000	ZB02	0001			E				001	20190228	SAPUSER2
100	0000101367	1000	0000140000	ZB03	0001			E				001	20190718	SAPUSER5
100	0000101368	1000	0000140000	ZB03	0001			E				001	20240523	SAPUSER5
100	0000101368	2000	0000140000	ZB03	0001			E				001	20240523	SAPUSER5
100	0000101369	1000	0000140000	ZB01	0001			E				001	20200504	SAPUSER3
100	0000101370	1000	0000140000	ZB04	0001			E				001	20191028	SAPUSER4
100	0000101371	2000	0000140000	ZB03	0001			E				001	20210604	SAPUSER1
100	0000101374	1000	0000140000	ZB04	0001			E				001	20200709	SAPUSER5
100	0000101375	1000	0000140000	ZB00	0001			E				001	20191124	SAPUSER2
100	0000101376	2000	0000140000	ZB03	0001			E				001	20220602	SAPUSER1
100	0000101378	1000	0000140000	ZB03	0001			E				001	20210413	SAPUSER1
100	0000101379	2000	0000140000	ZB03	0001							001	20210123	SAPUSER4
100	0000101380	1000	0000140000	ZB02	0001			E				001	20221120	SAPUSER3
100	0000101381	1000	0000140000	ZB01	0001							001	20210614	SAPUSER5
100	0000101381	2000	0000140000	ZB03	0001							001	20210614	SAPUSER5
100	0000101384	2000	0000140000	ZB03	0001							001	20200605	SAPUSER1
100	0000101386	1000	0000140000	ZB03	0001			E				001	20220805	SAPUSER5
100	0000101387	1000	0000140000	ZB03	0001			E				001	20221117	SAPUSER3
100	0000101389	1000	0000140000	ZB03	0001			E				001	20191006	SAPUSER3
100	0000101390	1000	0000140000	ZB03	0001			E				001	20220114	SAPUSER3
100	0000101390	2000	0000140000	ZB01	0001			E				001	20220114	SAPUSER3
100	0000101392	1000	0000140000	ZB01	0001			E				001	20191016	SAPUSER4
100	0000101393	1000	0000140000	ZB00	0001			E				001	20240104	SAPUSER1
100	0000101394	2000	0000140000	ZB02	0001			E				001	20200118	SAPUSER1
100	0000101396	1000	0000140000	ZB04	0001			E				001	20230527	SAPUSER1
100	0000101398	1000	0000140000	ZB03	0001			E				001	20210806	SAPUSER2
100	0000101399	2000	0000140000	ZB04	0001			E				001	20220608	SAPUSER1
100	0000101400	1000	0000140000	ZB02	0001			E				001	20210512	SAPUSER3
100	0000101400	2000	0000140000	ZB02	0001			E				001	20210512	SAPUSER3
100	0000101401	1000	0000140000	ZB03	0001			E				001	20210105	SAPUSER1
100	0000101401	2000	0000140000	ZB01	0001			E				001	20210105	SAPUSER1
100	0000101404	1000	0000140000	ZB03	0001			E				001	20190621	SAPUSER3
100	0000101406	1000	0000140000	ZB04	0001			E				001	20190129	SAPUSER3
100	0000101406	2000	0000140000	ZB03	0001			E				001	20190129	SAPUSER3
100	0000101408	2000	0000140000	ZB03	0001			E				001	20231019	SAPUSER2
100	0000101410	1000	0000140000	ZB02	0001			E				001	20200403	SAPUSER4
100	0000101411	1000	0000140000	ZB01	0001							001	20210516	SAPUSER4
100	0000101414	1000	0000140000	ZB02	0001			E				001	20200115	SAPUSER3
100	0000101415	2000	0000140000	ZB03	0001			E				001	20200709	SAPUSER3
100	0000101417	1000	0000140000	ZB00	0001			E				001	20190818	SAPUSER3
100	0000101418	2000	0000140000	ZB04	0001			E				001	20230121	SAPUSER4
100	0000101419	1000	0000140000	ZB03	0001			E				001	20220813	SAPUSER3
100	0000101420	1000	0000140000	ZB00	0001			E				001	20200216	SAPUSER4
100	0000101422	1000	0000140000	ZB03	0001							001	20240824	SAPUSER4
100	0000101423	2000	0000140000	ZB02	0001			E				001	20190222	SAPUSER5
100	0000101425	2000	0000140000	ZB02	0001							001	20220319	SAPUSER5
100	0000101426	1000	0000140000	ZB04	0001			E				001	20200819	SAPUSER5
100	0000101427	1000	0000140000	ZB03	0001							001	20200908	SAPUSER2
100	0000101430	1000	0000140000	ZB03	0001			E				001	20240814	SAPUSER5
100	0000101430	2000	0000140000	ZB04	0001			E				001	20240814	SAPUSER5
100	0000101431	1000	0000140000	ZB03	0001			E				001	20230309	SAPUSER4
100	0000101432	1000	0000140000	ZB03	0001			E				001	20210814	SAPUSER4
100	0000101433	1000	0000140000	ZB01	0001							001	20221222	SAPUSER2
100	0000101434	1000	0000140000	ZB03	0001			E				001	20240309	SAPUSER2
100	0000101438	1000	0000140000	ZB01	0001			E				001	20220426	SAPUSER2
100	0000101439	1000	0000140000	ZB03	0001			E				001	20230110	SAPUSER2
100	0000101441	1000	0000140000	ZB03	0001			E				001	20220607	SAPUSER3
100	0000101442	2000	0000140000	ZB03	0001			E				001	20240608	SAPUSER3
100	0000101443	1000	0000140000	ZB03	0001			E				001	20190809	SAPUSER5
100	0000101443	2000	0000140000	ZB02	0001			E				001	20190809	SAPUSER5
100	0000101444	1000	0000140000	ZB03	0001			E				001	20230503	SAPUSER3
100	0000101446	1000	0000140000	ZB01	0001							001	20240419	SAPUSER1
100	0000101446	2000	0000140000	ZB01	0001							001	20240419	SAPUSER1
100	0000101447	1000	0000140000	ZB03	0001			E				001	20200208	SAPUSER2
100	0000101448	1000	0000140000	ZB04	0001			E				001	20201211	SAPUSER5
100	0000101449	1000	0000140000	ZB04	0001			E				001	20230731	SAPUSER3
100	0000101449	2000	0000140000	ZB03	0001			E				001	20230731	SAPUSER3
100	0000101450	1000	0000140000	ZB03	0001			E				001	20230404	SAPUSER3
100	0000101451	1000	0000140000	ZB00	0001							001	20230701	SAPUSER2
100	0000101453	1000	0000140000	ZB03	0001			E				001	20220911	SAPUSER2
100	0000101454	1000	0000140000	ZB00	0001			E				001	20220109	SAPUSER2
100	0000101455	1000	0000140000	ZB02	0001			E				001	20230106	SAPUSER1
100	0000101457	1000	0000140000	ZB04	0001			E				001	20210830	SAPUSER2
100	0000101458	1000	0000140000	ZB03	0001			E				001	20240201	SAPUSER1
100	0000101460	1000	0000140000	ZB03	0001							001	20190123	SAPUSER2
100	0000101460	2000	0000140000	ZB03	0001							001	20190123	SAPUSER2
100	0000101461	1000	0000140000	ZB03	0001			E				001	20191027	SAPUSER3
100	0000101462	2000	0000140000	ZB03	0001			E				001	20230926	SAPUSER1
100	0000101463	2000	0000140000	ZB03	0001			E				001	20230630	SAPUSER3
100	0000101465	1000	0000140000	ZB01	0001			E				001	20240424	SAPUSER2
100	0000101467	1000	0000140000	ZB04	0001			E				001	20220513	SAPUSER3
100	0000101468	1000	0000140000	ZB04	0001			E				001	20210827	SAPUSER3
100	0000101469	1000	0000140000	ZB01	0001			E				001	20220517	SAPUSER1
100	0000101470	2000	0000140000	ZB03	0001			E				001	20240121	SAPUSER3
100	0000101471	1000	0000140000	ZB03	0001			E				001	20210419	SAPUSER3
100	0000101472	2000	0000140000	ZB03	0001			E				001	20191018	SAPUSER5
100	0000101473	2000	0000140000	ZB02	0001			E				001	20200321	SAPUSER1
100	0000101475	1000	0000140000	ZB03	0001			E				001	20230127	SAPUSER1
100	0000101476	2000	0000140000	ZB00	0001			E				001	20210808	SAPUSER5
100	0000101479	1000	0000140000	ZB00	0001			E				001	20221112	SAPUSER2
100	0000101481	1000	0000140000	ZB04	0001			E				001	20221013	SAPUSER4
100	0000101482	2000	0000140000	ZB02	0001							001	20240419	SAPUSER5
100	0000101483	1000	0000140000	ZB04	0001			E				001	20230727	SAPUSER1
100	0000101484	2000	0000140000	ZB03	0001			E				001	20230518	SAPUSER1
100	0000101485	2000	0000140000	ZB03	0001							001	20190620	SAPUSER5
100	0000101487	1000	0000140000	ZB04	0001							001	20210207	SAPUSER1
100	0000101488	1000	0000140000	ZB04	0001			E				001	20230524	SAPUSER5
100	0000101489	1000	0000140000	ZB03	0001			E				001	20190927	SAPUSER5
100	0000101490	1000	0000140000	ZB03	0001			E				001	20240412	SAPUSER4
100	0000101492	2000	0000140000	ZB00	0001			E				001	20230211	SAPUSER2
100	0000101493	2000	0000140000	ZB02	0001							001	20230607	SAPUSER1
100	0000101494	1000	0000140000	ZB04	0001			E				001	20220316	SAPUSER1
100	0000101495	2000	0000140000	ZB02	0001			E				001	20190409	SAPUSER4
100	0000101496	1000	0000140000	ZB01	0001			E				001	20230117	SAPUSER2
100	0000101502	1000	0000140000	ZB03	0001			E				001	20230210	SAPUSER1
100	0000101503	1000	0000140000	ZB01	0001			E				001	20190521	SAPUSER5
100	0000101504	1000	0000140000	ZB04	0001			E				001	20240502	SAPUSER1
100	0000101505	1000	0000140000	ZB02	0001			E				001	20200315	SAPUSER5
100	0000101508	1000	0000140000	ZB00	0001			E				001	20190809	SAPUSER5
100	0000101510	1000	0000140000	ZB00	0001			E				001	20240128	SAPUSER2
