MANDT	LIFNR	BUKRS	GJAHR	BELNR	BUZEI	BUDAT	BLDAT	CPUDT	BLART	BSCHL	SHKZG	UMSKZ	WAERS	WRBTR	DMBTR	XBLNR	ZUONR	SGTXT	ZFBDT	ZTERM	ZBD1T	ZBD1P	SKFBT	SKNTO	ZLSCH	ZLSPR	REBZG	EBELN	HKONT	AUGDT	AUGBL
100	0000201989	1000	2026	1500000256	001	20260128	20260128	20260128	KZ	25	S		EUR	2.829,24	2.829,24		1900003985	Zahlung	20260128		0	0,000	0,00	0,00	U					20260128	1500000256
100	0000200280	1000	2026	1500000257	001	20260129	20260129	20260129	KZ	25	S		EUR	25.151,72	25.151,72		1900000230	Zahlung	20260129		0	0,000	0,00	0,00	U					20260129	1500000257
100	0000200328	1000	2026	1500000258	001	20260129	20260129	20260129	KZ	25	S		EUR	7.679,03	7.679,03		1900000202	Zahlung	20260129		0	0,000	0,00	0,00	U					20260129	1500000258
100	0000200382	1000	2026	1500000259	001	20260129	20260129	20260129	KZ	25	S		EUR	14.748,72	14.748,72		1900003937	Zahlung	20260129		0	0,000	0,00	0,00	U					20260129	1500000259
100	0000200543	1000	2026	1500000260	001	20260129	20260129	20260129	KZ	25	S		EUR	15.236,78	15.236,78		1900004087	Zahlung	20260129		0	0,000	0,00	0,00	U					20260129	1500000260
100	0000200606	1000	2026	1500000261	001	20260129	20260129	20260129	KZ	25	S		EUR	224,51	224,51		1900004377	Zahlung	20260129		0	0,000	0,00	0,00	U					20260129	1500000261
100	0000200784	1000	2026	1500000262	001	20260129	20260129	20260129	KZ	25	S		EUR	60.167,10	60.167,10		1900003777	Zahlung	20260129		0	0,000	0,00	0,00	U					20260129	1500000262
100	0000200860	1000	2026	1500000263	001	20260129	20260129	20260129	KZ	25	S		EUR	2.801,45	2.801,45		1900000043	Zahlung	20260129		0	0,000	0,00	0,00	U					20260129	1500000263
100	0000201136	1000	2026	1500000264	001	20260129	20260129	20260129	KZ	25	S		EUR	109.332,03	109.332,03		1900000210	Zahlung	20260129		0	0,000	0,00	0,00	U					20260129	1500000264
100	0000201146	1000	2026	1500000265	001	20260129	20260129	20260129	KZ	25	S		EUR	7.703,72	7.703,72		1900000212	Zahlung	20260129		0	0,000	0,00	0,00	U					20260129	1500000265
100	0000201263	1000	2026	1500000266	001	20260129	20260129	20260129	KZ	25	S		EUR	1.374,55	1.374,55		1900004345	Zahlung	20260129		0	0,000	0,00	0,00	U					20260129	1500000266
100	0000201470	1000	2026	1500000267	001	20260129	20260129	20260129	KZ	25	S		EUR	341,22	341,22		1900004363	Zahlung	20260129		0	0,000	0,00	0,00	U					20260129	1500000267
100	0000201558	1000	2026	1500000268	001	20260129	20260129	20260129	KZ	25	S		EUR	18.873,72	18.873,72		1900004044	Zahlung	20260129		0	0,000	0,00	0,00	U					20260129	1500000268
100	0000200183	1000	2026	1500000269	001	20260130	20260130	20260130	KZ	25	S		EUR	2.661,86	2.661,86		1900000320	Zahlung	20260130		0	0,000	0,00	0,00	U					20260130	1500000269
100	0000200439	1000	2026	1500000270	001	20260130	20260130	20260130	KZ	25	S		EUR	18.835,35	18.835,35		1900000259	Zahlung	20260130		0	0,000	0,00	0,00	U					20260130	1500000270
100	0000200456	1000	2026	1500000271	001	20260130	20260130	20260130	KZ	25	S		EUR	20.732,02	20.732,02		1900000285	Zahlung	20260130		0	0,000	0,00	0,00	U					20260130	1500000271
100	0000200649	1000	2026	1500000272	001	20260130	20260130	20260130	KZ	25	S		EUR	115.401,49	115.401,49		1900004074	Zahlung	20260130		0	0,000	0,00	0,00	U					20260130	1500000272
100	0000200883	1000	2026	1500000273	001	20260130	20260130	20260130	KZ	25	S		EUR	613,32	613,32		1900000044	Zahlung	20260130		0	0,000	0,00	0,00	U					20260130	1500000273
100	0000201119	1000	2026	1500000274	001	20260130	20260130	20260130	KZ	25	S		EUR	6.427,45	6.427,45		1900000082	Zahlung	20260130		0	0,000	0,00	0,00	U					20260130	1500000274
100	0000201143	1000	2026	1500000275	001	20260130	20260130	20260130	KZ	25	S		EUR	59.091,99	59.091,99		1900000211	Zahlung	20260130		0	0,000	0,00	0,00	U					20260130	1500000275
100	0000200005	1000	2026	1500000276	001	20260202	20260202	20260202	KZ	25	S		EUR	99.717,03	99.717,03		1900000228	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000276
100	0000200189	1000	2026	1500000278	001	20260202	20260202	20260202	KZ	25	S		EUR	1.684,92	1.684,92		1900000037	Zahlung	20260202		0	0,000	0,00	0,00	S					20260202	1500000278
100	0000200242	1000	2026	1500000279	001	20260202	20260202	20260202	KZ	25	S		EUR	533,06	533,06		1900004318	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000279
100	0000200361	1000	2026	1500000280	001	20260202	20260202	20260202	KZ	25	S		EUR	2.385,01	2.385,01		1900004047	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000280
100	0000200529	1000	2026	1500000281	001	20260202	20260202	20260202	KZ	25	S		EUR	1.007,36	1.007,36		1900004167	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000281
100	0000200637	1000	2026	1500000282	001	20260202	20260202	20260202	KZ	25	S		EUR	20.883,78	20.883,78		1900004018	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000282
100	0000200677	1000	2026	1500000283	001	20260202	20260202	20260202	KZ	25	S		EUR	1.381,33	1.381,33		1900004075	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000283
100	0000200756	1000	2026	1500000284	001	20260202	20260202	20260202	KZ	25	S		EUR	2.676,77	2.676,77		1900000361	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000284
100	0000200829	1000	2026	1500000285	001	20260202	20260202	20260202	KZ	25	S		EUR	24.424,20	24.424,20		1900000011	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000285
100	0000200897	1000	2026	1500000286	001	20260202	20260202	20260202	KZ	25	S		EUR	1.057,20	1.057,20		1900000045	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000286
100	0000201022	1000	2026	1500000287	001	20260202	20260202	20260202	KZ	25	S		EUR	2.474,05	2.474,05		1900000235	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000287
100	0000201083	1000	2026	1500000288	001	20260202	20260202	20260202	KZ	25	S		EUR	39.382,73	39.382,73		1900000263	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000288
100	0000201087	1000	2026	1500000289	001	20260202	20260202	20260202	KZ	25	S		EUR	1.851,24	1.851,24		1900000052	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000289
100	0000201110	1000	2026	1500000290	001	20260202	20260202	20260202	KZ	25	S		EUR	2.199,42	2.199,42		1900000103	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000290
100	0000201254	1000	2026	1500000291	001	20260202	20260202	20260202	KZ	25	S		EUR	10.943,86	10.943,86		1900000373	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000291
100	0000201364	1000	2026	1500000292	001	20260202	20260202	20260202	KZ	25	S		EUR	1.455,19	1.455,19		1900004416	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000292
100	0000201373	1000	2026	1500000293	001	20260202	20260202	20260202	KZ	25	S		EUR	2.028,14	2.028,14		1900000241	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000293
100	0000201373	1000	2026	1500000294	001	20260202	20260202	20260202	KZ	25	S		EUR	1.623,92	1.623,92		1900000242	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000294
100	0000201506	1000	2026	1500000295	001	20260202	20260202	20260202	KZ	25	S		EUR	15.549,79	15.549,79		1900000334	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000295
100	0000201638	1000	2026	1500000296	001	20260202	20260202	20260202	KZ	25	S		EUR	2.495,39	2.495,39		1900004058	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000296
100	0000201672	1000	2026	1500000297	001	20260202	20260202	20260202	KZ	25	S		EUR	76.869,27	76.869,27		1900000294	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000297
100	0000201681	1000	2026	1500000298	001	20260202	20260202	20260202	KZ	25	S		EUR	1.687,65	1.687,65		1900000072	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000298
100	0000201818	1000	2026	1500000299	001	20260202	20260202	20260202	KZ	25	S		EUR	13.818,73	13.818,73		1900000221	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000299
100	0000201850	1000	2026	1500000300	001	20260202	20260202	20260202	KZ	25	S		EUR	4.798,83	4.798,83		1900000021	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000300
100	0000201864	1000	2026	1500000301	001	20260202	20260202	20260202	KZ	25	S		EUR	706,04	706,04		1900004229	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000301
100	0000201922	1000	2026	1500000302	001	20260202	20260202	20260202	KZ	25	S		EUR	107.868,11	107.868,11		1900000253	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000302
100	0000201922	1000	2026	1500000303	001	20260202	20260202	20260202	KZ	25	S		EUR	114.998,80	114.998,80		1900000254	Zahlung	20260202		0	0,000	0,00	0,00	U					20260202	1500000303
100	0000200001	1000	2026	1500000304	001	20260203	20260203	20260203	KZ	25	S		EUR	64.909,41	64.909,41		1900000120	Zahlung	20260203		0	0,000	0,00	0,00	U					20260203	1500000304
100	0000200277	1000	2026	1500000305	001	20260203	20260203	20260203	KZ	25	S		EUR	20.290,99	20.290,99		1900000004	Zahlung	20260203		0	0,000	0,00	0,00	U					20260203	1500000305
100	0000200471	1000	2026	1500000306	001	20260203	20260203	20260203	KZ	25	S		EUR	11.971,34	11.971,34		1900000286	Zahlung	20260203		0	0,000	0,00	0,00	U					20260203	1500000306
100	0000200569	1000	2026	1500000307	001	20260203	20260203	20260203	KZ	25	S		EUR	71.906,14	71.906,14		1900003938	Zahlung	20260203		0	0,000	0,00	0,00	U					20260203	1500000307
100	0000200590	1000	2026	1500000308	001	20260203	20260203	20260203	KZ	25	S		EUR	22.623,34	22.623,34		1900004130	Zahlung	20260203		0	0,000	0,00	0,00	U					20260203	1500000308
100	0000200629	1000	2026	1500000309	001	20260203	20260203	20260203	KZ	25	S		EUR	2.574,27	2.574,27		1900004329	Zahlung	20260203		0	0,000	0,00	0,00	U					20260203	1500000309
100	0000201221	1000	2026	1500000310	001	20260203	20260203	20260203	KZ	25	S		EUR	17.775,20	17.775,20		1900000307	Zahlung	20260203		0	0,000	0,00	0,00	U					20260203	1500000310
100	0000201477	1000	2026	1500000311	001	20260203	20260203	20260203	KZ	25	S		EUR	16.856,12	16.856,12		1900004101	Zahlung	20260203		0	0,000	0,00	0,00	U					20260203	1500000311
100	0000200184	1000	2026	1500000312	001	20260204	20260204	20260204	KZ	25	S		EUR	2.370,76	2.370,76		1900000175	Zahlung	20260204		0	0,000	0,00	0,00	U					20260204	1500000312
100	0000200219	1000	2026	1500000313	001	20260204	20260204	20260204	KZ	25	S		EUR	1.187,32	1.187,32		1900000280	Zahlung	20260204		0	0,000	0,00	0,00	U					20260204	1500000313
100	0000200320	1000	2026	1500000314	001	20260204	20260204	20260204	KZ	25	S		EUR	21.223,06	21.223,06		1900004117	Zahlung	20260204		0	0,000	0,00	0,00	U					20260204	1500000314
100	0000200605	1000	2026	1500000315	001	20260204	20260204	20260204	KZ	25	S		EUR	885,10	885,10		1900000092	Zahlung	20260204		0	0,000	0,00	0,00	U					20260204	1500000315
100	0000200664	1000	2026	1500000316	001	20260204	20260204	20260204	KZ	25	S		EUR	14.596,71	14.596,71		1900004256	Zahlung	20260204		0	0,000	0,00	0,00	U					20260204	1500000316
100	0000200849	1000	2026	1500000317	001	20260204	20260204	20260204	KZ	25	S		EUR	19.021,77	19.021,77		1900004068	Zahlung	20260204		0	0,000	0,00	0,00	U					20260204	1500000317
100	0000201168	1000	2026	1500000318	001	20260204	20260204	20260204	KZ	25	S		EUR	105.690,19	105.690,19		1900000114	Zahlung	20260204		0	0,000	0,00	0,00	U					20260204	1500000318
100	0000201802	1000	2026	1500000319	001	20260204	20260204	20260204	KZ	25	S		EUR	65.489,99	65.489,99		1900000144	Zahlung	20260204		0	0,000	0,00	0,00	U					20260204	1500000319
100	0000201840	1000	2026	1500000320	001	20260204	20260204	20260204	KZ	25	S		EUR	17.176,09	17.176,09		1900004114	Zahlung	20260204		0	0,000	0,00	0,00	U					20260204	1500000320
100	0000200336	1000	2026	1500000321	001	20260205	20260205	20260205	KZ	25	S		EUR	755,84	755,84		1900000381	Zahlung	20260205		0	0,000	0,00	0,00	U					20260205	1500000321
100	0000200780	1000	2026	1500000322	001	20260205	20260205	20260205	KZ	25	S		EUR	89.289,60	89.289,60		1900000363	Zahlung	20260205		0	0,000	0,00	0,00	U					20260205	1500000322
100	0000201296	1000	2026	1500000323	001	20260205	20260205	20260205	KZ	25	S		EUR	1.105,98	1.105,98		1900000152	Zahlung	20260205		0	0,000	0,00	0,00	U					20260205	1500000323
100	0000201309	1000	2026	1500000324	001	20260205	20260205	20260205	KZ	25	S		EUR	437,62	437,62		1900004041	Zahlung	20260205		0	0,000	0,00	0,00	U					20260205	1500000324
100	0000201489	1000	2026	1500000325	001	20260205	20260205	20260205	KZ	25	S		EUR	2.402,75	2.402,75		1900004249	Zahlung	20260205		0	0,000	0,00	0,00	U					20260205	1500000325
100	0000201593	1000	2026	1500000326	001	20260205	20260205	20260205	KZ	25	S		EUR	245,35	245,35		1900004107	Zahlung	20260205		0	0,000	0,00	0,00	U					20260205	1500000326
100	0000200328	1000	2026	1500000327	001	20260206	20260206	20260206	KZ	25	S		EUR	83.454,68	83.454,68		1900000356	Zahlung	20260206		0	0,000	0,00	0,00	U					20260206	1500000327
100	0000200637	1000	2026	1500000328	001	20260206	20260206	20260206	KZ	25	S		EUR	12.425,35	12.425,35		1900004148	Zahlung	20260206		0	0,000	0,00	0,00	U					20260206	1500000328
100	0000200680	1000	2026	1500000329	001	20260206	20260206	20260206	KZ	25	S		EUR	1.515,41	1.515,41		1900000077	Zahlung	20260206		0	0,000	0,00	0,00	U					20260206	1500000329
100	0000200789	1000	2026	1500000330	001	20260206	20260206	20260206	KZ	25	S		EUR	450,73	450,73		1900004149	Zahlung	20260206		0	0,000	0,00	0,00	U					20260206	1500000330
100	0000201063	1000	2026	1500000331	001	20260206	20260206	20260206	KZ	25	S		EUR	10.434,71	10.434,71		1900000100	Zahlung	20260206		0	0,000	0,00	0,00	U					20260206	1500000331
100	0000201260	1000	2026	1500000332	001	20260206	20260206	20260206	KZ	25	S		EUR	5.432,76	5.432,76		1900000058	Zahlung	20260206		0	0,000	0,00	0,00	U					20260206	1500000332
100	0000201295	1000	2026	1500000333	001	20260206	20260206	20260206	KZ	25	S		EUR	1.865,34	1.865,34		1900004196	Zahlung	20260206		0	0,000	0,00	0,00	U					20260206	1500000333
100	0000201515	1000	2026	1500000334	001	20260206	20260206	20260206	KZ	25	S		EUR	444,90	444,90		1900000117	Zahlung	20260206		0	0,000	0,00	0,00	U					20260206	1500000334
100	0000201724	1000	2026	1500000335	001	20260206	20260206	20260206	KZ	25	S		EUR	1.959,68	1.959,68		1900000452	Zahlung	20260206		0	0,000	0,00	0,00	U					20260206	1500000335
100	0000201850	1000	2026	1500000336	001	20260206	20260206	20260206	KZ	25	S		EUR	19.044,03	19.044,03		1900000349	Zahlung	20260206		0	0,000	0,00	0,00	U					20260206	1500000336
100	0000201888	1000	2026	1500000337	001	20260206	20260206	20260206	KZ	25	S		EUR	1.945,61	1.945,61		1900000311	Zahlung	20260206		0	0,000	0,00	0,00	U					20260206	1500000337
100	0000200064	1000	2026	1500000338	001	20260209	20260209	20260209	KZ	25	S		EUR	34.442,17	34.442,17		1900000065	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000338
100	0000200246	1000	2026	1500000339	001	20260209	20260209	20260209	KZ	25	S		EUR	2.789,02	2.789,02		1900000355	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000339
100	0000200275	1000	2026	1500000340	001	20260209	20260209	20260209	KZ	25	S		EUR	4.666,57	4.666,57		1900000124	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000340
100	0000200532	1000	2026	1500000341	001	20260209	20260209	20260209	KZ	25	S		EUR	105.727,16	105.727,16		1900000392	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000341
100	0000200735	1000	2026	1500000342	001	20260209	20260209	20260209	KZ	25	S		EUR	23.724,97	23.724,97		1900000094	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000342
100	0000200751	1000	2026	1500000343	001	20260209	20260209	20260209	KZ	25	S		EUR	60.050,92	60.050,92		1900000395	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000343
100	0000200771	1000	2026	1500000344	001	20260209	20260209	20260209	KZ	25	S		EUR	8.450,85	8.450,85		1900004380	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000344
100	0000200824	1000	2026	1500000345	001	20260209	20260209	20260209	KZ	25	S		EUR	11.568,04	11.568,04		1900000306	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000345
100	0000200852	1000	2026	1500000346	001	20260209	20260209	20260209	KZ	25	S		EUR	7.818,26	7.818,26		1900000207	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000346
100	0000200857	1000	2026	1500000347	001	20260209	20260209	20260209	KZ	25	S		EUR	1.685,00	1.685,00		1900000444	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000347
100	0000200858	1000	2026	1500000348	001	20260209	20260209	20260209	KZ	25	S		EUR	20.728,15	20.728,15		1900000096	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000348
100	0000200897	1000	2026	1500000349	001	20260209	20260209	20260209	KZ	25	S		EUR	1.872,63	1.872,63		1900000112	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000349
100	0000200928	1000	2026	1500000350	001	20260209	20260209	20260209	KZ	25	S		EUR	12.457,00	12.457,00		1900000098	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000350
100	0000200972	1000	2026	1500000351	001	20260209	20260209	20260209	KZ	25	S		EUR	2.799,48	2.799,48		1900000330	Zahlung	20260209		0	0,000	0,00	0,00	S					20260209	1500000351
100	0000200984	1000	2026	1500000352	001	20260209	20260209	20260209	KZ	25	S		EUR	14.009,25	14.009,25		1900000181	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000352
100	0000201030	1000	2026	1500000353	001	20260209	20260209	20260209	KZ	25	S		EUR	314,29	314,29		1900000081	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000353
100	0000201074	1000	2026	1500000354	001	20260209	20260209	20260209	KZ	25	S		EUR	1.660,94	1.660,94		1900000101	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000354
100	0000201298	1000	2026	1500000355	001	20260209	20260209	20260209	KZ	25	S		EUR	19.981,21	19.981,21		1900000429	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000355
100	0000201302	1000	2026	1500000356	001	20260209	20260209	20260209	KZ	25	S		EUR	1.104,55	1.104,55		1900000375	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000356
100	0000201335	1000	2026	1500000357	001	20260209	20260209	20260209	KZ	25	S		EUR	31.125,91	31.125,91		1900000133	Zahlung	20260209		0	0,000	0,00	0,00	S					20260209	1500000357
100	0000201508	1000	2026	1500000358	001	20260209	20260209	20260209	KZ	25	S		EUR	966,97	966,97		1900000137	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000358
100	0000201562	1000	2026	1500000359	001	20260209	20260209	20260209	KZ	25	S		EUR	1.138,82	1.138,82		1900004394	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000359
100	0000201574	1000	2026	1500000360	001	20260209	20260209	20260209	KZ	25	S		EUR	1.076,45	1.076,45		1900004105	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000360
100	0000201616	1000	2026	1500000361	001	20260209	20260209	20260209	KZ	25	S		EUR	10.651,37	10.651,37		1900000336	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000361
100	0000201736	1000	2026	1500000362	001	20260209	20260209	20260209	KZ	25	S		EUR	7.046,97	7.046,97		1900004201	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000362
100	0000201790	1000	2026	1500000363	001	20260209	20260209	20260209	KZ	25	S		EUR	889,16	889,16		1900000142	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000363
100	0000201925	1000	2026	1500000364	001	20260209	20260209	20260209	KZ	25	S		EUR	17.029,61	17.029,61		1900000318	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000364
100	0000201935	1000	2026	1500000365	001	20260209	20260209	20260209	KZ	25	S		EUR	46.002,58	46.002,58		1900000350	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000365
100	0000201966	1000	2026	1500000366	001	20260209	20260209	20260209	KZ	25	S		EUR	21.653,36	21.653,36		1900000087	Zahlung	20260209		0	0,000	0,00	0,00	U					20260209	1500000366
100	0000200204	1000	2026	1500000367	001	20260210	20260210	20260210	KZ	25	S		EUR	6.903,04	6.903,04		1900000148	Zahlung	20260210		0	0,000	0,00	0,00	U					20260210	1500000367
100	0000200528	1000	2026	1500000368	001	20260210	20260210	20260210	KZ	25	S		EUR	16.016,48	16.016,48		1900004166	Zahlung	20260210		0	0,000	0,00	0,00	U					20260210	1500000368
100	0000200628	1000	2026	1500000369	001	20260210	20260210	20260210	KZ	25	S		EUR	2.026,36	2.026,36		1900000360	Zahlung	20260210		0	0,000	0,00	0,00	U					20260210	1500000369
100	0000201480	1000	2026	1500000370	001	20260210	20260210	20260210	KZ	25	S		EUR	23.649,45	23.649,45		1900004124	Zahlung	20260210		0	0,000	0,00	0,00	U					20260210	1500000370
100	0000201886	1000	2026	1500000371	001	20260210	20260210	20260210	KZ	25	S		EUR	1.965,22	1.965,22		1900000190	Zahlung	20260210		0	0,000	0,00	0,00	U					20260210	1500000371
100	0000201900	1000	2026	1500000372	001	20260210	20260210	20260210	KZ	25	S		EUR	74.892,68	74.892,68		1900004203	Zahlung	20260210		0	0,000	0,00	0,00	U					20260210	1500000372
100	0000200744	1000	2026	1500000374	001	20260211	20260211	20260211	KZ	25	S		EUR	1.643,76	1.643,76		1900000205	Zahlung	20260211		0	0,000	0,00	0,00	U					20260211	1500000374
100	0000200868	1000	2026	1500000375	001	20260211	20260211	20260211	KZ	25	S		EUR	1.346,53	1.346,53		1900000165	Zahlung	20260211		0	0,000	0,00	0,00	U					20260211	1500000375
100	0000201276	1000	2026	1500000376	001	20260211	20260211	20260211	KZ	25	S		EUR	7.591,30	7.591,30		1900000398	Zahlung	20260211		0	0,000	0,00	0,00	U					20260211	1500000376
100	0000201320	1000	2026	1500000377	001	20260211	20260211	20260211	KZ	25	S		EUR	102.770,75	102.770,75		1900000332	Zahlung	20260211		0	0,000	0,00	0,00	U					20260211	1500000377
100	0000201601	1000	2026	1500000378	001	20260211	20260211	20260211	KZ	25	S		EUR	75.632,83	75.632,83		1900000378	Zahlung	20260211		0	0,000	0,00	0,00	U					20260211	1500000378
100	0000201646	1000	2026	1500000379	001	20260211	20260211	20260211	KZ	25	S		EUR	15.203,50	15.203,50		1900000140	Zahlung	20260211		0	0,000	0,00	0,00	U					20260211	1500000379
100	0000201936	1000	2026	1500000380	001	20260211	20260211	20260211	KZ	25	S		EUR	1.183,23	1.183,23		1900000340	Zahlung	20260211		0	0,000	0,00	0,00	U					20260211	1500000380
100	0000201998	1000	2026	1500000381	001	20260211	20260211	20260211	KZ	25	S		EUR	18.061,87	18.061,87		1900000226	Zahlung	20260211		0	0,000	0,00	0,00	U					20260211	1500000381
100	0000200155	1000	2026	1500000382	001	20260212	20260212	20260212	KZ	25	S		EUR	1.418,15	1.418,15		1900004268	Zahlung	20260212		0	0,000	0,00	0,00	U					20260212	1500000382
100	0000201054	1000	2026	1500000383	001	20260212	20260212	20260212	KZ	25	S		EUR	14.784,82	14.784,82		1900000237	Zahlung	20260212		0	0,000	0,00	0,00	U					20260212	1500000383
100	0000201077	1000	2026	1500000384	001	20260212	20260212	20260212	KZ	25	S		EUR	1.145,25	1.145,25		1900000238	Zahlung	20260212		0	0,000	0,00	0,00	U					20260212	1500000384
100	0000201630	1000	2026	1500000385	001	20260212	20260212	20260212	KZ	25	S		EUR	55.567,42	55.567,42		1900004111	Zahlung	20260212		0	0,000	0,00	0,00	U					20260212	1500000385
100	0000201855	1000	2026	1500000386	001	20260212	20260212	20260212	KZ	25	S		EUR	712,09	712,09		1900004432	Zahlung	20260212		0	0,000	0,00	0,00	U					20260212	1500000386
100	0000201857	1000	2026	1500000387	001	20260212	20260212	20260212	KZ	25	S		EUR	97.269,18	97.269,18		1900004202	Zahlung	20260212		0	0,000	0,00	0,00	U					20260212	1500000387
100	0000200068	1000	2026	1500000388	001	20260213	20260213	20260213	KZ	25	S		EUR	356,73	356,73		1900004305	Zahlung	20260213		0	0,000	0,00	0,00	U					20260213	1500000388
100	0000200309	1000	2026	1500000389	001	20260213	20260213	20260213	KZ	25	S		EUR	1.409,06	1.409,06		1900004183	Zahlung	20260213		0	0,000	0,00	0,00	U					20260213	1500000389
100	0000200460	1000	2026	1500000390	001	20260213	20260213	20260213	KZ	25	S		EUR	7.099,07	7.099,07		1900000514	Zahlung	20260213		0	0,000	0,00	0,00	U					20260213	1500000390
100	0000201015	1000	2026	1500000391	001	20260213	20260213	20260213	KZ	25	S		EUR	13.345,77	13.345,77		1900004241	Zahlung	20260213		0	0,000	0,00	0,00	U					20260213	1500000391
100	0000201063	1000	2026	1500000392	001	20260213	20260213	20260213	KZ	25	S		EUR	54.132,17	54.132,17		1900000182	Zahlung	20260213		0	0,000	0,00	0,00	U					20260213	1500000392
100	0000201237	1000	2026	1500000393	001	20260213	20260213	20260213	KZ	25	S		EUR	215,38	215,38		1900000372	Zahlung	20260213		0	0,000	0,00	0,00	U					20260213	1500000393
100	0000201419	1000	2026	1500000394	001	20260213	20260213	20260213	KZ	25	S		EUR	1.732,65	1.732,65		1900000214	Zahlung	20260213		0	0,000	0,00	0,00	U					20260213	1500000394
100	0000201518	1000	2026	1500000395	001	20260213	20260213	20260213	KZ	25	S		EUR	1.056,84	1.056,84		1900000186	Zahlung	20260213		0	0,000	0,00	0,00	U					20260213	1500000395
100	0000201798	1000	2026	1500000396	001	20260213	20260213	20260213	KZ	25	S		EUR	1.986,56	1.986,56		1900000143	Zahlung	20260213		0	0,000	0,00	0,00	U					20260213	1500000396
100	0000200141	1000	2026	1500000398	001	20260216	20260216	20260216	KZ	25	S		EUR	88.963,14	88.963,14		1900000425	Zahlung	20260216		0	0,000	0,00	0,00	U					20260216	1500000398
100	0000200209	1000	2026	1500000399	001	20260216	20260216	20260216	KZ	25	S		EUR	326,25	326,25		1900004231	Zahlung	20260216		0	0,000	0,00	0,00	U					20260216	1500000399
100	0000200270	1000	2026	1500000400	001	20260216	20260216	20260216	KZ	25	S		EUR	19.398,41	19.398,41		1900000390	Zahlung	20260216		0	0,000	0,00	0,00	U					20260216	1500000400
100	0000200311	1000	2026	1500000401	001	20260216	20260216	20260216	KZ	25	S		EUR	2.963,55	2.963,55		1900000192	Zahlung	20260216		0	0,000	0,00	0,00	U					20260216	1500000401
100	0000200319	1000	2026	1500000402	001	20260216	20260216	20260216	KZ	25	S		EUR	8.218,52	8.218,52		1900004184	Zahlung	20260216		0	0,000	0,00	0,00	U					20260216	1500000402
